,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
20,Ozonization; Degradation; Wastewater Treatment,TC.206,6.0,0.02,-,2.77,98.728,Instituto Tecnologico de Estudios Superiores de Monterrey
21,Groundwater; Groundwater Resources; Aquifers,TC.502,3.0,0.04,-,2.68,62.383,Instituto Tecnologico de Estudios Superiores de Monterrey
22,Basin; Mountain; Mining,TC.538,2.0,0.04,-100.0,2.66,29.585,Instituto Tecnologico de Estudios Superiores de Monterrey
23,Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis,TC.673,4.0,0.05,-,2.52,59.638999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
24,Cellulose; Lignin; Cellulases,TC.119,35.0,0.14,1569.4,2.5,98.126,Instituto Tecnologico de Estudios Superiores de Monterrey
25,Metagenome; Probiotics; Bacteria,TC.215,11.0,0.05,91.5,2.49,98.661,Instituto Tecnologico de Estudios Superiores de Monterrey
26,Forming; Metal Forming; Sheet Metal,TC.413,10.0,0.09,165.9,2.47,64.859,Instituto Tecnologico de Estudios Superiores de Monterrey
27,Bariatric Surgery; Gastric Bypass; Obesity,TC.865,3.0,0.04,-100.0,2.41,71.486,Instituto Tecnologico de Estudios Superiores de Monterrey
28,Viruses; Mosaic Viruses; Phytoplasma,TC.293,2.0,0.02,-,2.32,74.36399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
29,Agents; Multi Agent Systems; Models,TC.521,5.0,0.07,-100.0,2.27,39.224000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
30,Soil; Biochar; Soil Organic Carbon,TC.35,2.0,0.01,-,2.22,98.059,Instituto Tecnologico de Estudios Superiores de Monterrey
31,Carotenoids; Vitamin A; Crocus,TC.747,2.0,0.04,-,2.18,64.926,Instituto Tecnologico de Estudios Superiores de Monterrey
32,Neural Networks; Algorithms; Models,TC.1009,10.0,0.26,22.5,2.17,28.849,Instituto Tecnologico de Estudios Superiores de Monterrey
33,Law; Contract; Court,TC.1189,2.0,0.07,-,2.12,3.815,Instituto Tecnologico de Estudios Superiores de Monterrey
34,Algae; Microalgae; Biodiesel,TC.517,21.0,0.18,601.5,2.09,92.637,Instituto Tecnologico de Estudios Superiores de Monterrey
35,Plants; Rhizosphere; Rhizobium,TC.488,2.0,0.02,-,2.08,83.4,Instituto Tecnologico de Estudios Superiores de Monterrey
36,Hyaluronic Acid; Neoplasms; Glycosaminoglycans,TC.644,3.0,0.05,-,2.02,70.214,Instituto Tecnologico de Estudios Superiores de Monterrey
37,Landslides; Debris Flow; Slope Stability,TC.553,2.0,0.02,-,1.94,69.07600000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
38,Vertigo; Cerebellum; Dizziness,TC.453,2.0,0.03,-100.0,1.92,58.768,Instituto Tecnologico de Estudios Superiores de Monterrey
39,Cloud Computing; Clouds; Distributed Computer Systems,TC.70,6.0,0.01,227.3,1.91,93.17299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
40,Actinomycosis; Actinomyces; Corynebacterium,TC.1470,2.0,0.13,-,1.89,3.213,Instituto Tecnologico de Estudios Superiores de Monterrey
41,Mycotoxins; Aflatoxins; Ochratoxins,TC.457,2.0,0.02,-100.0,1.88,81.727,Instituto Tecnologico de Estudios Superiores de Monterrey
42,Foreign Bodies; Eating; Child,TC.1202,2.0,0.06,-,1.85,6.627000000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
43,Aortic Valve; Mitral Valve; Aortic Valve Stenosis,TC.243,2.0,0.01,-,1.85,86.814,Instituto Tecnologico de Estudios Superiores de Monterrey
44,Heart-Assist Devices; Extracorporeal Membrane Oxygenation; Patients,TC.739,6.0,0.08,-63.2,1.84,66.19800000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
45,Design; Product Design; Product Development,TC.263,12.0,0.08,-83.6,1.82,69.47800000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
46,Kalman Filters; Target Tracking; Algorithms,TC.333,2.0,0.01,-,1.81,59.906000000000006,Instituto Tecnologico de Estudios Superiores de Monterrey
47,Genome; Neoplasms; Genes,TC.436,7.0,0.05,27.9,1.81,94.04299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
48,Obesity; Motor Activity; Child,TC.18,18.0,0.03,145.5,1.8,99.197,Instituto Tecnologico de Estudios Superiores de Monterrey
49,Proteomics; Mass Spectrometry; Proteins,TC.227,2.0,0.01,-,1.79,92.50299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
50,Transplants; Tissue Donors; Kidney Transplantation,TC.98,4.0,0.02,-,1.75,83.333,Instituto Tecnologico de Estudios Superiores de Monterrey
51,Nanoparticles; Liposomes; Pharmaceutical Preparations,TC.473,2.0,0.02,-,1.74,91.7,Instituto Tecnologico de Estudios Superiores de Monterrey
52,Reservoirs (Water); Oil Well Flooding; Hydraulic Fracturing,TC.164,6.0,0.02,-,1.73,84.07,Instituto Tecnologico de Estudios Superiores de Monterrey
53,Guided Electromagnetic Wave Propagation; Structural Health Monitoring; Ultrasonic Waves,TC.520,2.0,0.02,-,1.72,60.50899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
54,Pharmaceutical Preparations; Nanoparticles; Tablets,TC.82,12.0,0.04,95.1,1.68,97.39,Instituto Tecnologico de Estudios Superiores de Monterrey
55,PPAR Gamma; AMP-Activated Protein Kinases; Lipids,TC.434,3.0,0.03,-,1.66,80.723,Instituto Tecnologico de Estudios Superiores de Monterrey
56,Enterovirus; Poliomyelitis; Myocarditis,TC.871,3.0,0.05,-,1.64,55.957,Instituto Tecnologico de Estudios Superiores de Monterrey
57,Nigeria; Africa; African,TC.513,3.0,0.03,-,1.64,23.092,Instituto Tecnologico de Estudios Superiores de Monterrey
58,Plasmons; Metamaterials; Surface Plasmon Resonance,TC.47,24.0,0.04,399.6,1.63,99.531,Instituto Tecnologico de Estudios Superiores de Monterrey
59,Quantum Optics; Quantum Computers; Quantum Theory,TC.57,26.0,0.07,907.5,1.61,96.185,Instituto Tecnologico de Estudios Superiores de Monterrey
60,Ethylenes; Apples; Fruit,TC.308,19.0,0.19,174.9,1.61,74.632,Instituto Tecnologico de Estudios Superiores de Monterrey
61,Thymelaeaceae; Diterpenes; Volatile Oils,TC.1261,2.0,0.08,-,1.59,29.987,Instituto Tecnologico de Estudios Superiores de Monterrey
62,Potatoes; Solanum Tuberosum; Tubers,TC.1161,3.0,0.12,-,1.57,29.853,Instituto Tecnologico de Estudios Superiores de Monterrey
63,Polynomials; Algebra; Algorithms,TC.1317,6.0,0.25,-100.0,1.56,4.618,Instituto Tecnologico de Estudios Superiores de Monterrey
64,Adsorption; Activated Carbon; Adsorbents,TC.772,2.0,0.03,-,1.55,78.84899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
65,Neutrophils; NADPH Oxidase; Reactive Oxygen Species,TC.1038,3.0,0.07,-,1.53,66.265,Instituto Tecnologico de Estudios Superiores de Monterrey
66,Geographic Information Systems; Maps; Models,TC.515,3.0,0.03,130.4,1.52,55.355,Instituto Tecnologico de Estudios Superiores de Monterrey
67,Industry; Information Systems; Research,TC.254,10.0,0.06,6.7,1.52,76.238,Instituto Tecnologico de Estudios Superiores de Monterrey
68,Drying; Moisture Determination; Thermal Processing (Foods),TC.405,40.0,0.38,133.4,1.5,79.85300000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
69,Irrigation; Wireless Sensor Networks; Sensor Nodes,TC.1295,4.0,0.09,-100.0,1.49,29.05,Instituto Tecnologico de Estudios Superiores de Monterrey
70,Nanoparticles; Metal Nanoparticles; Nanostructures,TC.700,7.0,0.05,186.1,1.49,94.98,Instituto Tecnologico de Estudios Superiores de Monterrey
71,Cactaceae; Opuntia; Opuntia Ficus-Indica,TC.1422,12.0,0.6,-,1.49,22.49,Instituto Tecnologico de Estudios Superiores de Monterrey
72,Location; Algorithms; Wi-Fi,TC.643,12.0,0.1,-57.2,1.49,70.683,Instituto Tecnologico de Estudios Superiores de Monterrey
73,Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis,TC.276,3.0,0.02,-,1.48,85.87700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
74,Machining; Cutting; Milling (Machining),TC.179,29.0,0.13,-63.3,1.47,88.286,Instituto Tecnologico de Estudios Superiores de Monterrey
75,Semantics; Models; Recommender Systems,TC.37,3.0,0.01,-,1.44,96.319,Instituto Tecnologico de Estudios Superiores de Monterrey
76,Phosphors; Luminescence; Light Emission,TC.91,2.0,0.01,-,1.41,96.25200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
77,Wind Turbines; Wind Power; Asynchronous Generators,TC.423,11.0,0.06,87.5,1.41,85.609,Instituto Tecnologico de Estudios Superiores de Monterrey
78,Polychlorinated Biphenyls; Organic Pollutants; Halogenated Diphenyl Ethers,TC.209,3.0,0.02,-,1.4,94.311,Instituto Tecnologico de Estudios Superiores de Monterrey
79,Optimization; Uncertainty Analysis; Reliability Analysis,TC.683,2.0,0.02,-,1.39,60.107,Instituto Tecnologico de Estudios Superiores de Monterrey
80,Pituitary Neoplasms; Growth Hormone; Acromegaly,TC.217,11.0,0.1,-,1.39,68.942,Instituto Tecnologico de Estudios Superiores de Monterrey
81,Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,TC.187,4.0,0.02,-,1.38,89.625,Instituto Tecnologico de Estudios Superiores de Monterrey
82,Russia; Russian; Ukraine,TC.549,2.0,0.02,-100.0,1.36,41.901,Instituto Tecnologico de Estudios Superiores de Monterrey
83,Bioremediation; Biodegradation; Soils,TC.280,7.0,0.06,-,1.36,86.212,Instituto Tecnologico de Estudios Superiores de Monterrey
84,Models; Social Networking (Online); Algorithms,TC.358,7.0,0.03,-,1.35,89.023,Instituto Tecnologico de Estudios Superiores de Monterrey
85,Injection Molding; Molds; Plastic Products,TC.1275,7.0,0.24,-,1.35,12.784,Instituto Tecnologico de Estudios Superiores de Monterrey
86,Robots; Robotics; Human Robot Interaction,TC.591,6.0,0.05,-13.9,1.34,67.001,Instituto Tecnologico de Estudios Superiores de Monterrey
87,Research; Technology; Industry,TC.637,3.0,0.03,-,1.34,70.281,Instituto Tecnologico de Estudios Superiores de Monterrey
88,Patents; Copyright; Intellectual Property,TC.586,5.0,0.07,125.0,1.32,28.715,Instituto Tecnologico de Estudios Superiores de Monterrey
89,Data Mining; Algorithms; Association Rules,TC.846,3.0,0.04,-,1.32,52.61,Instituto Tecnologico de Estudios Superiores de Monterrey
90,Heart Failure; Patients; Brain Natriuretic Peptide,TC.300,4.0,0.03,-,1.31,84.73899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
91,Electric Potential; Electric Inverters; DC-DC Converters,TC.13,37.0,0.05,-14.0,1.3,98.461,Instituto Tecnologico de Estudios Superiores de Monterrey
92,Glucosinolates; NF-E2-Related Factor 2; Brassica,TC.1276,5.0,0.11,-,1.29,65.93,Instituto Tecnologico de Estudios Superiores de Monterrey
93,Verbs; Language; Semantics,TC.298,3.0,0.02,-,1.29,28.179000000000002,Instituto Tecnologico de Estudios Superiores de Monterrey
94,Proton Exchange Membrane Fuel Cells (PEMFC); Electrocatalysts; Electrolytic Reduction,TC.229,5.0,0.03,110.2,1.27,96.988,Instituto Tecnologico de Estudios Superiores de Monterrey
95,Heat Transfer; Nusselt Number; Natural Convection,TC.142,11.0,0.05,2.2,1.27,96.72,Instituto Tecnologico de Estudios Superiores de Monterrey
96,Mycorrhizal Fungi; Basidiomycota; Fungus,TC.479,2.0,0.03,-,1.25,68.005,Instituto Tecnologico de Estudios Superiores de Monterrey
97,Microfluidics; Fluidic Devices; Microchannels,TC.197,31.0,0.15,95.0,1.25,95.917,Instituto Tecnologico de Estudios Superiores de Monterrey
98,Silicon Solar Cells; Solar Cells; Silicon,TC.97,6.0,0.03,-100.0,1.25,88.889,Instituto Tecnologico de Estudios Superiores de Monterrey
99,Corrosion; Carbon Steel; Corrosion Inhibitors,TC.196,2.0,0.01,-,1.24,82.463,Instituto Tecnologico de Estudios Superiores de Monterrey
100,Pemphigus; Bullous Pemphigoid; Oral Lichen Planus,TC.655,3.0,0.05,-100.0,1.23,42.035,Instituto Tecnologico de Estudios Superiores de Monterrey
101,Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents,TC.159,8.0,0.05,-,1.23,82.79799999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
102,Industry; Six Sigma; Quality Management,TC.589,21.0,0.3,-16.9,1.23,57.696999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
103,European Union (EU); Europe; Governance,TC.505,2.0,0.02,-100.0,1.22,46.318999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
104,Cricetulus; CHO Cells; Ovary,TC.1124,3.0,0.08,-,1.21,36.211999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
105,Cinema; African; Race,TC.442,5.0,0.06,-,1.21,19.076,Instituto Tecnologico de Estudios Superiores de Monterrey
106,Pulmonary Hypertension; Pulmonary Artery; Patients,TC.492,4.0,0.05,-,1.2,66.064,Instituto Tecnologico de Estudios Superiores de Monterrey
107,Rice; Corn; Wheat,TC.339,3.0,0.03,-100.0,1.18,71.352,Instituto Tecnologico de Estudios Superiores de Monterrey
108,Ultrashort Pulses; Laser Induced Breakdown Spectroscopy; Ultrafast Lasers,TC.435,3.0,0.03,-100.0,1.18,76.104,Instituto Tecnologico de Estudios Superiores de Monterrey
109,Volatile Oils; Antioxidants; Oils,TC.366,6.0,0.05,18.0,1.17,85.542,Instituto Tecnologico de Estudios Superiores de Monterrey
110,Agents; Game Theory; Models,TC.173,4.0,0.02,-,1.15,81.058,Instituto Tecnologico de Estudios Superiores de Monterrey
111,Electroencephalography; Brain Computer Interface; Electrophysiology,TC.659,9.0,0.08,-,1.15,76.975,Instituto Tecnologico de Estudios Superiores de Monterrey
112,Anticoagulants; Patients; Venous Thromboembolism,TC.26,11.0,0.03,-,1.15,92.303,Instituto Tecnologico de Estudios Superiores de Monterrey
113,Location; Algorithms; Optimization,TC.1249,9.0,0.23,-100.0,1.15,33.869,Instituto Tecnologico de Estudios Superiores de Monterrey
114,Electricity; Energy; Economics,TC.81,16.0,0.04,120.1,1.15,98.594,Instituto Tecnologico de Estudios Superiores de Monterrey
115,Reinforcement Learning; Robots; Artificial Intelligence,TC.988,3.0,0.06,-,1.14,33.333,Instituto Tecnologico de Estudios Superiores de Monterrey
116,Phase Change Materials; Heat Storage; Thermal Energy,TC.1069,9.0,0.14,159.8,1.14,83.066,Instituto Tecnologico de Estudios Superiores de Monterrey
117,Industry; Research; Marketing,TC.36,55.0,0.15,26.2,1.13,96.586,Instituto Tecnologico de Estudios Superiores de Monterrey
118,Sepsis; Acute Kidney Injury; Patients,TC.251,3.0,0.02,-,1.13,88.15299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
119,Virtual Reality; Feedback; Haptic Interfaces,TC.941,14.0,0.21,-11.3,1.12,49.196999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
120,Psychology; Well-Being; Happiness,TC.713,2.0,0.02,-,1.12,65.663,Instituto Tecnologico de Estudios Superiores de Monterrey
121,Folic Acid; Homocysteine; Vitamin B 12,TC.378,9.0,0.1,67.8,1.1,72.825,Instituto Tecnologico de Estudios Superiores de Monterrey
122,Students; Science; Learning,TC.230,28.0,0.16,-31.8,1.1,70.75,Instituto Tecnologico de Estudios Superiores de Monterrey
123,Water Distribution Systems; Water Supply Systems; Pipelines,TC.943,7.0,0.11,-100.0,1.08,50.736000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
124,Breast Neoplasms; Patients; Mammography,TC.89,18.0,0.07,342.0,1.08,90.897,Instituto Tecnologico de Estudios Superiores de Monterrey
125,Sarcopenia; Patients; Aged,TC.782,6.0,0.06,-,1.07,82.12899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
126,Thyroid Neoplasms; Thyroid Gland; Thyroidectomy,TC.76,9.0,0.04,-100.0,1.07,89.35700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
127,Cheeses; Caseins; Milk,TC.178,15.0,0.09,-16.6,1.07,93.84200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
128,Intubation; Airway Management; Intratracheal Intubation,TC.470,2.0,0.02,-,1.06,50.201,Instituto Tecnologico de Estudios Superiores de Monterrey
129,Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms,TC.60,4.0,0.01,-,1.06,90.361,Instituto Tecnologico de Estudios Superiores de Monterrey
130,Additives; Manufacture; Printing,TC.609,6.0,0.05,-77.2,1.06,91.76700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
131,Health; Research; Income,TC.1068,2.0,0.03,-,1.06,60.71,Instituto Tecnologico de Estudios Superiores de Monterrey
132,Selenium; Selenoproteins; Sodium Selenite,TC.830,5.0,0.1,0.5,1.06,63.588,Instituto Tecnologico de Estudios Superiores de Monterrey
133,Controllers; Three Term Control Systems; Proportional Control Systems,TC.593,7.0,0.1,21.4,1.06,36.613,Instituto Tecnologico de Estudios Superiores de Monterrey
134,Health; Delivery Of Health Care; Women,TC.424,3.0,0.02,-,1.06,76.908,Instituto Tecnologico de Estudios Superiores de Monterrey
135,Clostridium Difficile; Clostridium Infections; Anthrax,TC.610,3.0,0.04,-,1.05,66.934,Instituto Tecnologico de Estudios Superiores de Monterrey
136,Knowledge Management; Industry; Research,TC.325,22.0,0.18,-56.4,1.04,67.47,Instituto Tecnologico de Estudios Superiores de Monterrey
137,Ring; Module; Ideal,TC.1205,4.0,0.14,-,1.04,2.276,Instituto Tecnologico de Estudios Superiores de Monterrey
138,Hybrid Vehicles; Fuel Economy; Electric Vehicles,TC.727,4.0,0.04,-,1.04,64.65899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
139,Magnetic Resonance Imaging; Image Segmentation; Medical Imaging,TC.507,2.0,0.02,-100.0,1.04,69.88,Instituto Tecnologico de Estudios Superiores de Monterrey
140,MicroRNAs; Long Untranslated RNA; Neoplasms,TC.219,6.0,0.01,-100.0,1.03,99.398,Instituto Tecnologico de Estudios Superiores de Monterrey
141,Classification (Of Information); Learning Systems; Algorithms,TC.195,13.0,0.05,58.9,1.01,88.48700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
142,Monetary Policy; Economic Growth; Exports,TC.21,21.0,0.05,-30.0,1.01,90.094,Instituto Tecnologico de Estudios Superiores de Monterrey
143,Work; Personality; Psychology,TC.29,16.0,0.04,-23.0,1.01,96.45200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
144,Photonics; Optical Communication; Optical Fibers,TC.113,25.0,0.1,-79.2,1.0,79.518,Instituto Tecnologico de Estudios Superiores de Monterrey
145,Sensors; Accelerometers; Smartphones,TC.880,11.0,0.11,64.9,1.0,69.813,Instituto Tecnologico de Estudios Superiores de Monterrey
146,Ferroelectricity; Dielectric Properties; Ferroelectric Materials,TC.86,10.0,0.04,-,1.0,96.118,Instituto Tecnologico de Estudios Superiores de Monterrey
147,Galaxies; Stars; Planets,TC.1,4.0,0.01,-2.1,1.0,99.264,Instituto Tecnologico de Estudios Superiores de Monterrey
148,Buildings; Air Conditioning; Ventilation,TC.176,7.0,0.03,-62.6,1.0,95.24799999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
149,Inflammasomes; Inflammation; Toll-Like Receptor 4,TC.551,4.0,0.04,80.4,0.99,86.948,Instituto Tecnologico de Estudios Superiores de Monterrey
150,Industry; Innovation; Entrepreneurship,TC.24,81.0,0.17,205.1,0.99,97.256,Instituto Tecnologico de Estudios Superiores de Monterrey
151,Containers; Freight Transportation; Ships,TC.881,10.0,0.15,1.2,0.99,56.225,Instituto Tecnologico de Estudios Superiores de Monterrey
152,Design; Human Computer Interaction; Augmented Reality,TC.231,22.0,0.09,-19.3,0.99,82.865,Instituto Tecnologico de Estudios Superiores de Monterrey
153,Wireless Sensor Networks; Sensor Nodes; Routing Protocols,TC.27,23.0,0.04,667.2,0.98,96.51899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
154,Tea; Polyphenols; Anthocyanins,TC.294,11.0,0.06,-,0.98,94.11,Instituto Tecnologico de Estudios Superiores de Monterrey
155,Alzheimer Disease; Dementia; Amyloid,TC.32,5.0,0.01,-16.5,0.97,98.795,Instituto Tecnologico de Estudios Superiores de Monterrey
156,Saponins; Rhizome; Apoptosis,TC.1007,7.0,0.19,-,0.97,38.755,Instituto Tecnologico de Estudios Superiores de Monterrey
157,Multi Agent Systems; Motion Planning; Robots,TC.285,21.0,0.09,-89.6,0.97,87.416,Instituto Tecnologico de Estudios Superiores de Monterrey
158,Students; Teaching; Education; Computer Science,TC.559,7.0,0.07,-,0.97,53.413999999999994,Instituto Tecnologico de Estudios Superiores de Monterrey
159,Wetlands; Desertification; Plateau,TC.674,3.0,0.05,-,0.97,46.854,Instituto Tecnologico de Estudios Superiores de Monterrey
160,Decay; Quarks; Neutrinos,TC.6,4.0,0.01,-,0.97,98.39399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
161,Cholesterol; Lipids; Atherosclerosis,TC.79,4.0,0.02,-,0.96,94.444,Instituto Tecnologico de Estudios Superiores de Monterrey
162,Airports; Air Transportation; Aircraft,TC.763,3.0,0.04,-,0.96,48.593999999999994,Instituto Tecnologico de Estudios Superiores de Monterrey
163,Splenectomy; Spleen; Splenomegaly,TC.1383,2.0,0.11,-,0.95,1.74,Instituto Tecnologico de Estudios Superiores de Monterrey
164,Asphalt; Pavements; Asphalt Pavements,TC.389,2.0,0.01,-100.0,0.95,76.774,Instituto Tecnologico de Estudios Superiores de Monterrey
165,Gasification; Pyrolysis; Coal,TC.87,3.0,0.01,-100.0,0.95,98.527,Instituto Tecnologico de Estudios Superiores de Monterrey
166,Vehicle Routing; Algorithms; Vehicles,TC.931,19.0,0.28,-41.1,0.94,62.181999999999995,Instituto Tecnologico de Estudios Superiores de Monterrey
167,Melanoma; Skin Neoplasms; Neoplasms,TC.233,4.0,0.02,-,0.94,80.92399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
168,Genes; Gene Regulatory Networks; Gene Expression,TC.362,5.0,0.03,-,0.94,90.495,Instituto Tecnologico de Estudios Superiores de Monterrey
169,Biodiesel; Diesel Engines; Engine Cylinders,TC.165,6.0,0.03,68.5,0.93,93.90899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
170,Terahertz Waves; Terahertz Spectroscopy; Millimeter Waves,TC.701,3.0,0.04,-,0.93,54.083,Instituto Tecnologico de Estudios Superiores de Monterrey
171,Dengue; Viruses; Dengue Virus,TC.170,10.0,0.04,-,0.93,98.32700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
172,Migration; Migrant; Immigrant,TC.419,9.0,0.07,-,0.92,59.571999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
173,Constipation; Irritable Bowel Syndrome; Patients,TC.324,3.0,0.03,-,0.92,73.494,Instituto Tecnologico de Estudios Superiores de Monterrey
174,Polyaniline; Polypyrroles; Conducting Polymers,TC.658,2.0,0.03,-,0.91,78.38,Instituto Tecnologico de Estudios Superiores de Monterrey
175,Liver Transplantation; Liver; Fibrosis,TC.144,5.0,0.03,-,0.91,81.52600000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
176,Breads; Starch; Glutens,TC.169,78.0,0.45,5.2,0.91,91.29899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
177,Control; Controllers; Linear Matrix Inequalities,TC.9,33.0,0.06,565.7,0.9,96.921,Instituto Tecnologico de Estudios Superiores de Monterrey
178,Phosphines; Tribolium Castaneum; Coleoptera,TC.1199,5.0,0.19,-100.0,0.9,22.423000000000002,Instituto Tecnologico de Estudios Superiores de Monterrey
179,Acoustics; Architectural Acoustics; Acoustic Waves,TC.647,8.0,0.11,-,0.89,41.968,Instituto Tecnologico de Estudios Superiores de Monterrey
180,Salmonella; Escherichia Coli; Listeria Monocytogenes,TC.40,6.0,0.02,-,0.89,93.641,Instituto Tecnologico de Estudios Superiores de Monterrey
181,Buildings; Design; Urban Planning,TC.857,3.0,0.04,-11.6,0.88,59.772,Instituto Tecnologico de Estudios Superiores de Monterrey
182,Algorithms; Computer Vision; Models,TC.0,24.0,0.02,507.8,0.87,99.465,Instituto Tecnologico de Estudios Superiores de Monterrey
183,Students; Learning; Teaching; Course,TC.684,9.0,0.15,-,0.87,36.881,Instituto Tecnologico de Estudios Superiores de Monterrey
184,Cognitive Radio; MIMO Systems; Orthogonal Frequency Division Multiplexing,TC.3,26.0,0.03,372.5,0.87,97.523,Instituto Tecnologico de Estudios Superiores de Monterrey
