"Ligands; Ruthenium; Catalysts",TC.75,36,0.21,-47.8,1.27,97.791
"Medieval; Manuscripts; Old English",TC.365,36,0.5,94.4,1.44,2.544
"Wireless Sensor Networks; Sensor Nodes; Routing Protocols",TC.27,36,0.06,-4.1,1.26,96.519
"Polysaccharides; Glycosylation; Galectin 3",TC.462,36,0.39,67.6,1.47,85.341
"Algebra; Category; Module",TC.38,36,0.14,-53.1,0.7,56.56
"Soil; Biochar; Soil Organic Carbon",TC.35,35,0.11,243.3,1.31,98.059
"Catalysts; Zeolites; Hydrogenation",TC.7,35,0.07,-66.0,1.28,99.732
"Stochastic Differential Equations; Fractional Brownian Motion; Random Walk",TC.467,35,0.41,-67.7,0.88,33.936
"Electromagnetic Compatibility; Electromagnetic Pulse; Reverberation",TC.838,34,0.57,110.4,1.34,24.096
"Prostatic Neoplasms; Prostate; Prostatectomy",TC.141,34,0.14,-36.2,6.82,94.779
"Work; Personality; Psychology",TC.29,34,0.09,-23.0,1.58,96.452
"Teachers; Language; Student",TC.265,34,0.18,73.2,4.59,73.36
"Breast Feeding; Mothers; Infant",TC.552,33,0.35,-45.8,1.36,64.458
"Great Britain; Eighteenth Century; Nineteenth Century",TC.480,33,0.43,93.9,1.19,16.667
"Depression; Bipolar Disorder; Major Depressive Disorder",TC.175,33,0.21,91.9,2.34,88.688
"Research; Science; Periodicals As Topic",TC.932,32,0.45,-81.6,3.46,73.427
"Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma",TC.134,32,0.15,-7.4,1.76,92.436
"Teacher; School; Education",TC.150,32,0.15,-8.9,1.4,74.967
"Testosterone; Face; Behavior",TC.928,32,0.54,86.9,2.03,59.17
"Media; News; Journalism",TC.279,32,0.16,127.0,4.79,81.593
"Conflict; Peace; War",TC.489,31,0.29,-69.1,1.58,51.874
"Governance; Government; Public Services",TC.611,31,0.39,196.2,1.36,54.685
"Insulin; Type 2 Diabetes Mellitus; Glucose",TC.46,31,0.08,-40.8,1.61,97.724
"Offense; Police; Offender",TC.207,31,0.17,-9.4,0.99,75.234
"Pharmacists; Pharmaceutical Preparations; Pharmacy",TC.199,31,0.16,165.4,1.34,79.183
"Bacillus Thuringiensis; Aphidoidea; Aphids",TC.129,31,0.22,-47.1,1.88,82.396
"Photocatalysis; Photocatalysts; Solar Cells",TC.8,31,0.04,174.3,1.14,99.933
"Graphene; Carbon Nanotubes; Nanotubes",TC.22,30,0.04,139.5,3.02,99.866
"Sleep; Obstructive Sleep Apnea; Sleep Apnea Syndromes",TC.78,30,0.1,653.9,1.42,95.783
"Multi Agent Systems; Motion Planning; Robots",TC.285,30,0.13,190.7,1.14,87.416
"Cellular Automata; Models; Dynamics",TC.1363,30,1.38,-58.2,0.81,6.76
"Rehabilitation; Depression; Patients",TC.601,30,0.44,38.6,1.97,59.304
"Emergencies; Patients; Hospitals",TC.675,29,0.35,94.4,2.13,57.965
"Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis",TC.276,29,0.19,479.2,2.32,85.877
"Shakespeare; Early Modern; Theatre",TC.755,29,0.54,-52.8,1.63,1.941
"Ozonization; Degradation; Wastewater Treatment",TC.206,29,0.12,638.4,2.0,98.728
"Schizophrenia; Psychotic Disorders; Antipsychotic Agents",TC.80,29,0.12,120.2,1.31,92.236
"Verbs; Language; Semantics",TC.298,29,0.22,13.9,0.84,28.179
"Justice; Theory; Human Rights",TC.570,28,0.28,-24.2,1.14,39.759
"Child; Geography; Research",TC.596,28,0.29,-60.9,1.34,49.398
"Bacteriophages; Genome; Viruses",TC.1232,28,0.82,12.1,1.31,61.914
"Mental Health; Homeless Persons; Mental Health Services",TC.499,28,0.38,310.0,1.34,53.28
"Carnivores; Ungulates; Deer",TC.224,28,0.21,-82.6,1.25,81.124
"Carbonates; Catalysts; Carbon Dioxide",TC.1380,27,0.94,-,5.54,69.946
"Formicidae; Hymenoptera; Ant",TC.260,27,0.24,-46.8,2.04,82.329
"Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis",TC.72,27,0.1,-80.9,1.27,91.232
"Gipsy; Muslim; Gender",TC.750,27,0.36,5.2,0.81,29.652
"Psychology; Well-Being; Happiness",TC.713,27,0.33,6.1,2.04,65.663
"Mathematics; Students; Teacher",TC.391,27,0.22,-62.3,2.04,65.529
"Planning; Governance; Community",TC.577,27,0.33,186.2,1.12,60.643
"Corporate Social Responsibility; Corporate Governance; Firms",TC.56,26,0.08,83.6,1.27,92.905
"Memory; Hippocampus; Learning",TC.412,26,0.31,89.3,1.08,80.12
"Speech; Speech Recognition; Models",TC.156,26,0.11,10.7,0.97,82.999
"Contraception; Women; Contraceptive Agents",TC.409,26,0.29,-75.1,1.79,60.776
"Chaucer; Medieval; Tale",TC.807,26,0.65,-60.3,1.25,0.87
"Archaeology; Maya; Mexico",TC.383,26,0.36,116.5,2.37,26.64
"Brain Injuries; Wounds And Injuries; Patients",TC.258,25,0.15,6.1,2.08,87.015
"Rheumatoid Arthritis; Psoriasis; Patients",TC.130,25,0.11,-8.2,2.14,91.165
"Electronic Health Records; Medical Informatics; Delivery Of Health Care",TC.346,25,0.19,71.0,1.89,71.419
"Forest; Deforestation; Conservation",TC.663,25,0.28,-38.0,1.86,75.1
"Science; Risks; Nanotechnology",TC.550,24,0.25,243.2,17.88,71.687
"Semantics; Models; Recommender Systems",TC.37,24,0.04,76.2,3.38,96.319
"Classification (Of Information); Learning Systems; Algorithms",TC.195,24,0.09,376.8,1.47,88.487
"Pigments; Painting; Bronze",TC.916,24,0.44,79.0,2.7,52.008
"Theatre; Fiction; Introduction",TC.547,24,0.25,93.2,4.95,9.906
"Chiroptera; Bat; Rodents",TC.296,24,0.31,-72.3,0.96,59.036
"Morals; Research; Behavior",TC.267,24,0.13,28.5,1.37,88.019
"Calcium; Calcium Signaling; Ion Channels",TC.232,23,0.22,-51.9,1.29,78.112
"Percutaneous Coronary Intervention; Patients; Myocardial Infarction",TC.53,23,0.07,-66.6,1.22,93.106
"Direction Of Arrival; Estimation; Beamforming",TC.822,23,0.38,-86.4,1.05,36.145
"Stroke; Gait; Rehabilitation",TC.48,23,0.06,55.9,1.81,96.787
"Data Envelopment Analysis; Banks; Efficiency",TC.384,23,0.17,-28.7,1.12,79.25
"Transplants; Tissue Donors; Kidney Transplantation",TC.98,23,0.11,-22.5,2.06,83.333
"Surface Emitting Lasers; Semiconductor Lasers; High Power Lasers",TC.660,23,0.43,95.3,1.12,29.518
"Ecosystem Services; Willingness To Pay; Valuation",TC.955,23,0.36,-81.3,2.67,76.64
"Acoustic Waves; Musical Instruments; Computer Music",TC.664,22,0.25,-,1.31,40.897
"Romantic; Wordsworth; Jane Austen",TC.1047,22,0.53,110.3,1.08,1.071
"Traffic Control; Transportation; Models",TC.107,22,0.06,130.8,1.11,93.708
"Housing; Neighborhood; Gentrification",TC.281,22,0.15,-70.7,0.78,74.565
"Computer Crime; Network Security; Intrusion Detection",TC.218,22,0.07,17.9,0.72,88.822
"Health; Delivery Of Health Care; Women",TC.424,22,0.16,-43.8,11.82,76.908
"Design; Human Computer Interaction; Augmented Reality",TC.231,22,0.09,-19.3,1.79,82.865
"Museums; Art; Culture",TC.759,22,0.28,-85.3,5.87,39.357
"Cloud Computing; Clouds; Distributed Computer Systems",TC.70,22,0.05,-67.3,1.16,93.173
"Fluorescence; Probes; Supramolecular Chemistry",TC.248,22,0.1,-49.8,2.65,97.992
"Students; Science; Learning",TC.230,22,0.13,-73.5,1.94,70.75
"Lepidoptera; Butterflies; Moths",TC.613,22,0.47,-46.9,2.62,39.09
"Insulators; Quantum Dots; Spin",TC.186,22,0.12,-88.1,1.09,93.775
"Mental Health; Psychiatry; Depression",TC.661,22,0.27,99.2,1.45,61.847
"Plants; Rhizosphere; Rhizobium",TC.488,21,0.24,-5.5,1.95,83.4
"Disasters; Floods; Risks",TC.438,21,0.14,136.0,1.16,83.467
"Supply Chains; Supply Chain Management; Industry",TC.146,21,0.08,121.0,1.92,95.382
"Climate Models; Model; Rainfall",TC.5,21,0.03,368.2,3.21,98.929
"Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells",TC.163,21,0.07,-,1.39,97.657
"Psychotherapy; Counseling; Psychology",TC.311,21,0.22,149.9,2.09,53.949
"Pregnancy; Pre-Eclampsia; Women",TC.85,21,0.09,-6.5,3.02,90.696
"Acupuncture; Acupuncture Points; Acupuncture Therapy",TC.556,21,0.26,-53.4,1.92,44.779
"Parkinson Disease; Deep Brain Stimulation; Patients",TC.102,21,0.08,-6.4,1.13,95.85
"Microscopy; Microscopic Examination; Imaging Techniques",TC.602,21,0.21,-,1.71,82.731
"Health Literacy; Patients; Internet",TC.717,21,0.22,-15.2,2.99,69.612
"Judgment; Decision Making; Probability",TC.780,20,0.31,35.6,0.86,54.886
"First World War; Great War; Fascism",TC.715,20,0.3,-89.0,1.06,8.099
"Alzheimer Disease; Dementia; Amyloid",TC.32,20,0.05,-16.5,1.52,98.795
"Social Work; Social Worker; Education",TC.698,20,0.37,10.1,0.89,28.581
"Plasmons; Metamaterials; Surface Plasmon Resonance",TC.47,20,0.04,15.3,1.46,99.531
"Gambling; Internet; Students",TC.555,20,0.16,-23.2,2.15,87.751
"Africa; African; South Africa",TC.483,20,0.22,-44.8,1.15,34.337
"Reinforcement Learning; Robots; Artificial Intelligence",TC.988,20,0.38,-71.2,1.0,33.333
"Learning; Students; Education",TC.557,20,0.22,-56.3,1.37,50.937
"Infertility; Twins; Assisted Reproductive Techniques",TC.625,20,0.27,64.5,1.58,52.142
"Mycorrhizal Fungi; Basidiomycota; Fungus",TC.479,19,0.28,-100.0,2.86,68.005
"Birds; Nests; Seabirds",TC.41,19,0.09,40.4,1.46,89.759
"Victorian; Fiction; Women",TC.728,19,0.29,-42.0,0.88,4.552
"History; Spain; Business History",TC.705,19,0.32,80.7,1.49,24.297
"Adaptive Filters; Algorithms; Active Noise Control",TC.1072,19,0.44,-33.0,0.99,31.861
"Artificial Intelligence; Algorithms; Computers",TC.1151,19,0.37,114.9,1.42,33.266
"Gasification; Pyrolysis; Coal",TC.87,19,0.06,-40.3,1.87,98.527
"Algebra; Fuzzy; Semigroup",TC.753,18,0.32,157.7,0.84,18.942
"Buildings; Air Conditioning; Ventilation",TC.176,18,0.07,572.5,0.97,95.248
"International Relations; Security; Politics",TC.548,18,0.19,-3.0,0.81,36.814
"Violence; Women; Child",TC.310,18,0.13,-100.0,2.67,78.782
"Hyaluronic Acid; Neoplasms; Glycosaminoglycans",TC.644,18,0.3,-1.1,1.34,70.214
"Family; Woman; Marriage",TC.500,18,0.23,40.1,1.33,47.992
"Poverty; Inequality; Development",TC.1107,18,0.37,-87.0,0.98,31.66
"Surveys; Data Collection; Interview",TC.1093,17,0.39,-43.5,1.04,33.467
"Galaxies; Stars; Planets",TC.1,17,0.03,193.7,1.15,99.264
"Tourism; Tourists; Destination",TC.239,17,0.09,-9.0,2.17,85.743
"Criminals; Violence; Mental Health",TC.388,17,0.17,148.6,1.54,63.32
"Fishes; Metals; Heavy Metals",TC.317,17,0.2,-58.7,1.54,77.979
"Women; Cesarean Section; Parturition",TC.397,17,0.14,-13.9,1.53,67.202
"Spermatozoa; Semen; Oocytes",TC.94,17,0.1,-60.3,1.13,84.337
"Bioremediation; Biodegradation; Soils",TC.280,17,0.15,111.7,1.01,86.212
"Catheters; Renal Dialysis; Central Venous Catheters",TC.651,17,0.22,-1.7,0.91,43.307
"Trade Unions; Workers; Labor",TC.524,17,0.26,4.0,1.5,30.723
"Health; Research; Income",TC.1068,17,0.26,155.1,68.59,60.71
"Uterine Cervical Neoplasms; Papillomavirus Infections; Women",TC.189,17,0.1,-75.0,0.8,83.802
"Transgendered Persons; Female Homosexuality; Bisexuality",TC.580,17,0.16,158.8,2.05,74.9
"Student; Education; Learning",TC.913,17,0.27,-68.1,1.05,37.483
"Artificial Intelligence; Algorithms; Semantics",TC.411,17,0.16,-16.5,0.64,52.878
"Neoplasms; Proteins; Lipoylation",TC.1253,16,0.57,74.7,1.91,47.456
"Clusters; Density Functional Theory; Quantum Chemistry",TC.568,16,0.31,-78.9,0.45,63.052
"Israel; Text; Ancient",TC.338,16,0.23,440.2,3.12,17.001
"Caves; Karst; Speleothem",TC.870,16,0.37,-75.1,1.22,43.574
"Clinical Trials As Topic; Therapeutics; Methods",TC.883,16,0.27,549.1,2.81,55.89
"Metagenome; Probiotics; Bacteria",TC.215,16,0.07,283.0,2.99,98.661
"Education; Wages; Inequality",TC.657,16,0.19,103.0,0.96,59.973
"China; Chinese; Hong Kong",TC.471,16,0.16,-77.3,0.83,48.862
"Life Cycle; Sustainable Development; Sustainability",TC.812,16,0.21,26.0,5.81,84.873
"Nurses; Nursing; Students",TC.212,16,0.1,-85.5,2.88,68.273
"DNA Repair; DNA Damage; Neoplasms",TC.104,16,0.08,71.4,1.13,93.574
"Cinema; African; Race",TC.442,15,0.19,5.6,0.47,19.076
"Care; Child; Child Welfare",TC.987,15,0.3,144.1,0.98,38.487
"Food; Consumers; Farmers",TC.437,15,0.13,-54.4,1.44,73.628
"Allergens; Hypersensitivity; Atopic Dermatitis",TC.116,15,0.08,-,2.41,90.629
"Oceans; Lakes; Dissolved Organic Matter",TC.52,15,0.06,80.3,1.87,95.984
"Research; Communication; Dance",TC.764,15,0.19,-48.4,0.28,37.416
"Rhetoric; Feminist; Feminism",TC.791,15,0.25,-24.7,2.19,21.084
"Spinoza; Leibniz; Descartes",TC.671,15,0.24,24.0,0.58,11.245
"Reformation; Theology; Luther",TC.848,15,0.27,-1.4,1.54,1.539
"Particulate Matter; Air Pollution; Air Pollutants",TC.431,15,0.12,125.0,4.25,89.09
"Students; Teaching; Education; E-Learning",TC.200,15,0.06,-100.0,1.51,86.278
"Martin Heidegger; Nietzsche; Phenomenology",TC.546,15,0.13,-17.9,2.09,22.222
"Whales; Dolphins; Seals",TC.516,15,0.2,-28.9,2.06,85.274
"Atrial Fibrillation; Patients; Catheter Ablation",TC.25,14,0.04,83.5,1.28,94.913
"Nanomagnetics; Magnetic Fluids; Nanoparticles",TC.680,14,0.14,4.4,1.66,88.22
"Colorectal Neoplasms; Rectal Neoplasms; Patients",TC.93,14,0.05,-8.1,1.38,92.035
"Tree Ring; Trees; Growth Rings",TC.370,14,0.15,-47.8,1.44,85.676
"Nanoparticles; Metal Nanoparticles; Nanostructures",TC.700,14,0.1,-100.0,2.69,94.98
"Cholesterol; Lipids; Atherosclerosis",TC.79,14,0.06,39.5,1.08,94.444
"Irish; Ireland; Great Britain",TC.1013,14,0.3,1.8,0.85,9.103
"India; Indian; Politics",TC.475,14,0.13,-,5.88,34.137
"Hobbes; Milton; Paradise Lost",TC.1387,14,0.58,548.9,1.09,0.602
"Fiction; Postcolonial; Introduction",TC.867,14,0.23,-100.0,2.02,5.622
"Refugee; Migration; Migrant",TC.1156,14,0.28,-,2.2,30.79
"Iron; Anemia; Erythropoietin",TC.238,14,0.1,-35.2,1.4,83.133
"Oral Health; Periodontitis; Dental Caries",TC.125,13,0.06,-,2.82,84.605
"Research; Data; Information Dissemination",TC.1257,13,0.23,84.2,1.76,66.867
"Grief; Bereavement; Death",TC.1167,13,0.33,-76.6,1.42,32.262
"Cystic Fibrosis; Cystic Fibrosis Transmembrane Conductance Regulator; Pseudomonas Aeruginosa",TC.641,13,0.2,279.0,2.33,67.537
"Cuba; Slaves; Brazil",TC.819,13,0.21,-55.9,0.82,9.371
"Bone And Bones; Osteoporosis; Bone Density",TC.45,13,0.05,165.3,1.84,92.972
"International Law; Human Rights; Responsibility",TC.363,13,0.1,216.1,0.67,33.802
"Schools; Students; Disability",TC.394,13,0.14,-,1.82,51.272
"Eye; Optical Coherence Tomography; Macular Degeneration",TC.33,13,0.03,71.4,0.94,94.578
"Polycystic Ovary Syndrome; Women; Oocytes",TC.253,13,0.1,-28.3,1.93,77.711
"Chronic Renal Insufficiency; Renal Dialysis; Dialysis",TC.221,13,0.08,-,0.65,81.995
"Sampling; Functions; Signal Reconstruction",TC.952,13,0.25,-100.0,1.3,27.912
"Nurses; Nurse Practitioners; Nursing",TC.839,13,0.24,12.4,0.66,35.141
"Economics; Theory; Rousseau",TC.445,13,0.16,-47.9,1.56,19.612
"Television; Semantics; Applications",TC.912,13,0.27,-,0.58,26.238
"Music; Opera; Composer",TC.893,13,0.24,-28.8,0.63,1.339
"Brassica Napus; Brassicaceae; Brassica Rapa",TC.1268,13,0.56,-,5.92,30.656
"Models; Social Networking (Online); Algorithms",TC.358,13,0.05,21.8,0.89,89.023
"Russia; Russian; Ukraine",TC.549,13,0.16,340.6,1.61,41.901
"Shoulder; Rotator Cuff; Tendons",TC.241,13,0.07,159.2,3.37,77.242
"Emigrants And Immigrants; Hispanic Americans; Acculturation",TC.646,13,0.15,10.0,1.35,61.513
"MicroRNAs; Long Untranslated RNA; Neoplasms",TC.219,13,0.03,-13.0,1.06,99.398
"Hypertrophic Cardiomyopathy; Myosins; Cardiomyopathies",TC.554,12,0.2,-46.3,0.38,60.576
"Plants; Introduced Species; Invasive Species",TC.958,12,0.24,-40.4,1.72,63.655
"Mussels; Bivalvia; Oysters",TC.244,12,0.12,97.2,1.71,75.636
"Angular Momentum; Gaussian Beams; Beams (Radiation)",TC.422,12,0.1,-,1.36,74.699
"Micelles; Surface Active Agents; Critical Micelle Concentration",TC.406,12,0.18,59.8,1.13,67.871
"Library; Librarian; Information",TC.277,12,0.1,144.9,2.31,49.933
"Reliability; Maintenance; Reliability Analysis",TC.353,12,0.09,166.0,1.29,68.407
"Urinary Bladder Neoplasms; Cystectomy; Carcinoma",TC.417,12,0.13,2.3,1.96,66.131
"Cells; Neoplasms; Hydrogels",TC.166,12,0.05,75.1,0.74,97.055
"Epilepsy; Seizures; Electroencephalography",TC.73,12,0.05,-69.5,1.08,90.763
"Sports; Athletes; Football",TC.567,12,0.12,232.5,0.99,52.945
"Prime; Integer; Conjecture",TC.291,12,0.11,-,0.74,24.565
"Chromatin; Histones; Epigenomics",TC.201,12,0.06,153.6,1.1,96.653
"Pregnancy; Depression; Postpartum Depression",TC.1028,12,0.25,-71.9,1.32,57.631
"Eighteenth Century; Women; Richardson",TC.1274,12,0.42,-,1.13,0.736
"Quantum Chemistry; Potential Energy Surfaces; Reaction",TC.255,12,0.17,107.0,3.6,72.021
"Magnetic Resonance Imaging; Brain; Diffusion",TC.181,11,0.05,-,1.98,93.373
"Industry; Research; Marketing",TC.36,11,0.03,48.5,0.89,96.586
"Spain; Spanish; Spanish Civil War",TC.887,11,0.16,-,0.86,13.922
"Peripheral Arterial Disease; Ischemia; Extremities",TC.623,11,0.18,-66.6,0.87,43.44
"Salmonella; Escherichia Coli; Listeria Monocytogenes",TC.40,11,0.04,56.1,2.64,93.641
"Fiber Optic Networks; Quality Of Service; Network Architecture",TC.95,11,0.04,-,1.15,87.216
"Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis",TC.673,11,0.15,-,1.82,59.639
"Silicon Solar Cells; Solar Cells; Silicon",TC.97,11,0.05,-100.0,4.1,88.889
"Systems Engineering; Design; Models",TC.631,11,0.15,-,2.95,46.988
"Finite Group; Subgroup; Group",TC.855,11,0.24,-31.0,1.02,5.087
"Hepacivirus; Hepatitis B Virus; Hepatitis C",TC.58,11,0.04,196.8,1.22,95.448
"Wheat; Triticum; Triticum Aestivum",TC.617,11,0.22,-70.7,2.54,58.501
"China; Chinese; Qing",TC.677,11,0.15,-100.0,1.73,13.119
"Ankle; Foot; Diabetic Foot",TC.319,11,0.08,-13.9,0.68,66.801
"Vehicle Routing; Algorithms; Vehicles",TC.931,11,0.16,47.2,0.68,62.182
"Neural Networks; Algorithms; Models",TC.1009,11,0.29,-100.0,0.92,28.849
"Microfinance; Farmers; Cooperative",TC.532,11,0.12,-56.8,1.13,57.764
"Breast Neoplasms; Patients; Mammography",TC.89,11,0.04,-,1.5,90.897
