"DNA Methylation; Epigenomics; Neoplasms",TC.478,37,0.26,-2.1,1.24,91.968
"Party; Election; Voter",TC.172,37,0.16,27.7,1.49,78.179
"Cystic Fibrosis; Cystic Fibrosis Transmembrane Conductance Regulator; Pseudomonas Aeruginosa",TC.641,37,0.56,160.6,5.46,67.537
"Volcanoes; Volcanic Eruption; Volcanology",TC.465,36,0.54,-50.9,1.43,70.415
"Obesity; Leptin; Adiponectin",TC.257,36,0.21,91.5,1.89,91.633
"Algorithms; Computer Vision; Models",TC.0,36,0.03,153.2,1.72,99.465
"Estimator; Models; Variable Selection",TC.74,36,0.12,17.8,2.05,83.601
"Fossils; Pleistocene; Paleolithic",TC.127,36,0.25,-22.1,1.58,80.522
"Holography; Holograms; Computer Generated Holography",TC.335,35,0.27,90.7,1.51,68.072
"Metagenome; Probiotics; Bacteria",TC.215,35,0.15,-63.5,3.76,98.661
"Sepsis; Acute Kidney Injury; Patients",TC.251,35,0.19,-73.9,3.78,88.153
"Students; Medical Students; Education",TC.43,35,0.09,-10.6,0.68,91.901
"Electricity; Energy; Economics",TC.81,35,0.1,-40.0,1.16,98.594
"Broiler Chickens; Laying Hens; Swine",TC.202,35,0.29,-44.4,1.09,71.151
"Pancreatic Neoplasms; Pancreatitis; Patients",TC.51,35,0.12,3.2,1.05,89.893
"Anoxia; Neoplasms; Hypoxia-Inducible Factor 1",TC.1153,35,0.87,-27.8,1.84,60.375
"Spermatozoa; Semen; Oocytes",TC.94,35,0.2,297.0,1.63,84.337
"Insulin; Type 2 Diabetes Mellitus; Glucose",TC.46,35,0.1,144.2,6.92,97.724
"Anticoagulants; Patients; Venous Thromboembolism",TC.26,35,0.11,336.3,0.81,92.303
"Attention Deficit Disorder With Hyperactivity; Child; Methylphenidate",TC.721,34,0.5,15.4,1.02,67.805
"Microtubules; Cilia; Phosphotransferases",TC.393,34,0.3,-43.5,1.68,85.074
"Dogs; Cats; Neoplasms",TC.326,34,0.37,147.3,0.64,45.181
"Pulmonary Hypertension; Pulmonary Artery; Patients",TC.492,34,0.43,-73.1,3.57,66.064
"Prostatic Neoplasms; Prostate; Prostatectomy",TC.141,34,0.14,-4.3,1.65,94.779
"Discharge; Plasma Applications; Plasma Jets",TC.184,34,0.22,-11.4,1.26,83.534
"Chronic Obstructive Pulmonary Disease; Asthma; Patients",TC.39,34,0.12,50.8,2.73,94.177
"Climate Models; Model; Rainfall",TC.5,33,0.05,0.3,1.81,98.929
"Child; Geography; Research",TC.596,33,0.34,46.7,1.11,49.398
"Offense; Police; Offender",TC.207,33,0.19,-29.6,1.31,75.234
"Electric Potential; Electric Inverters; DC-DC Converters",TC.13,33,0.04,72.1,1.52,98.461
"Premature Infant; Infant (Newborn); Neonatal Intensive Care Units",TC.299,33,0.26,159.8,2.41,77.309
"Data Storage Equipment; Program Processors; Applications",TC.92,33,0.11,46.8,1.14,81.928
"Teacher; School; Education",TC.150,33,0.16,-47.9,1.11,74.967
"Arthroplasty; Hip; Knee",TC.123,32,0.12,-55.8,0.65,87.349
"Carnivores; Ungulates; Deer",TC.224,32,0.24,-47.8,1.89,81.124
"Hernia; Herniorrhaphy; Laparoscopy",TC.395,32,0.3,116.8,1.31,56.158
"Metabolomics; Metabolome; Mass Spectrometry",TC.858,32,0.42,1.8,2.36,84.538
"Pain; Neuralgia; Chronic Pain",TC.140,32,0.16,101.5,3.03,90.562
"Candida; Infection; Candida Albicans",TC.115,32,0.17,-17.2,1.0,85.207
"Acne Vulgaris; Hidradenitis Suppurativa; Rosacea",TC.1208,32,0.77,206.8,3.23,48.996
"Diaphragmatic Hernia; Lung; Cysts",TC.1171,31,0.92,70.9,0.6,6.091
"Neolithic; Bronze Age; Iron Age",TC.354,31,0.5,34.9,2.23,20.348
"Block Copolymers; Micelles; Polymers",TC.112,30,0.14,93.1,1.21,97.858
"Sphingosine; Enzyme Replacement Therapy; Sphingolipids",TC.330,30,0.28,611.1,1.03,81.191
"Chiroptera; Bat; Rodents",TC.296,30,0.39,-36.5,1.87,59.036
"Biofuels; Biomass; Bioenergy",TC.490,29,0.31,-10.9,1.24,81.459
"Heart Failure; Patients; Brain Natriuretic Peptide",TC.300,29,0.24,-31.4,2.53,84.739
"European Union (EU); Europe; Governance",TC.505,29,0.26,450.9,1.34,46.319
"Dengue; Viruses; Dengue Virus",TC.170,29,0.12,-,1.83,98.327
"Buildings; Air Conditioning; Ventilation",TC.176,29,0.11,49.5,2.46,95.248
"Mental Health; Psychiatry; Depression",TC.661,28,0.35,70.7,1.44,61.847
"Cambrian; Cretaceous; Ordovician",TC.44,28,0.24,-88.4,1.94,75.502
"Delirium; Anesthesia; Propofol",TC.190,28,0.18,-70.5,1.77,80.79
"Constipation; Irritable Bowel Syndrome; Patients",TC.324,28,0.29,131.6,1.17,73.494
"Bone And Bones; Osteoporosis; Bone Density",TC.45,28,0.1,-15.1,0.84,92.972
"Cells; Drosophila; Neoplasms",TC.110,28,0.12,91.1,1.05,94.645
"International Relations; Security; Politics",TC.548,27,0.29,-27.3,0.78,36.814
"Atomic Force Microscopy; Self Assembled Monolayers; Molecules",TC.345,27,0.26,-79.6,1.79,84.137
"Health Literacy; Patients; Internet",TC.717,27,0.28,27.2,2.85,69.612
"Justice; Theory; Human Rights",TC.570,27,0.27,44.4,0.81,39.759
"Geographic Information Systems; Maps; Models",TC.515,27,0.29,-1.3,1.78,55.355
"Pharmaceutical Preparations; Nanoparticles; Tablets",TC.82,26,0.09,225.2,1.85,97.39
"DNA; Microsatellite Repeats; Population",TC.604,26,0.36,705.7,4.48,68.608
"Alcohols; Cannabis; Drinking",TC.174,26,0.15,122.7,0.95,84.94
"Forests; Landscapes; Plants",TC.151,26,0.12,86.2,2.62,94.712
"Supply Chains; Supply Chain Management; Industry",TC.146,26,0.1,98.9,3.51,95.382
"Roofs; Heat Island; Buildings",TC.622,26,0.26,-14.0,2.88,84.404
"Fiber Optic Networks; Quality Of Service; Network Architecture",TC.95,25,0.09,-0.2,1.45,87.216
"Sows; Swine; Animal Welfare",TC.1043,25,0.66,93.6,1.64,43.106
"Atrial Fibrillation; Patients; Catheter Ablation",TC.25,25,0.06,10.1,0.93,94.913
"Research; Meta-Analysis As Topic; Guidelines As Topic",TC.356,25,0.17,134.2,1.19,78.581
"Eating Disorders; Anorexia Nervosa; Body Image",TC.364,25,0.2,12.6,1.28,86.145
"Magnesium Alloys; Alloys; Aluminum Alloys",TC.106,25,0.09,-72.4,1.77,91.834
"Lymphoma; Diffuse Large B-Cell Lymphoma; Patients",TC.62,25,0.1,-45.7,0.72,90.428
"Breast Neoplasms; Genetic Testing; Risk",TC.587,25,0.25,188.7,1.2,80.991
"Urinary Bladder; Overactive Urinary Bladder; Women",TC.117,25,0.12,67.1,1.01,80.054
"Cholesterol; Lipids; Atherosclerosis",TC.79,24,0.1,62.8,1.53,94.444
"Violence; Women; Child",TC.310,24,0.17,-84.5,0.9,78.782
"Thyroid Neoplasms; Thyroid Gland; Thyroidectomy",TC.76,24,0.1,456.2,1.14,89.357
"Detectors; High Energy Physics; Readout Systems",TC.560,24,0.3,26.9,9.7,45.716
"Publications; Periodicals As Topic; Research",TC.275,24,0.12,-61.2,1.76,84.27
"Energy Harvesting; Harvesters; Piezoelectricity",TC.1142,24,0.33,-30.4,1.63,62.45
"Speech; Speech Recognition; Models",TC.156,24,0.1,-65.6,0.9,82.999
"Roman; Rome; Ancient",TC.114,24,0.18,20.4,0.8,11.178
"Gravitation; Black Holes (Astronomy); Models",TC.15,24,0.06,16.9,0.93,95.716
"Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis",TC.673,24,0.33,-59.4,2.24,59.639
"Mussels; Bivalvia; Oysters",TC.244,23,0.22,-78.1,1.36,75.636
"Nanoparticles; Liposomes; Pharmaceutical Preparations",TC.473,23,0.22,189.2,2.23,91.7
"Ligands; Crystal Structure; Organometallics",TC.71,23,0.07,-7.0,0.92,99.331
"Stroke; Patients; Cerebral Hemorrhage",TC.138,23,0.1,145.7,1.01,89.157
"Decoding; Construction; Polynomials",TC.766,23,0.38,-31.2,0.88,22.557
"Fisheries; Sharks; Fish",TC.63,23,0.11,-80.2,1.66,90.228
"Food; Consumers; Farmers",TC.437,23,0.21,21.5,1.38,73.628
"Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes",TC.592,23,0.23,123.5,3.22,84.203
"Morals; Research; Behavior",TC.267,23,0.12,-22.9,1.18,88.019
"Education; Wages; Inequality",TC.657,23,0.27,-45.9,2.8,59.973
"Epilepsy; Seizures; Electroencephalography",TC.73,23,0.09,449.5,1.42,90.763
"Macroalgae; Rhodophycota; Seaweed",TC.454,22,0.31,232.8,2.51,74.23
"Crystals; Crystal Growth; Crystallization",TC.720,22,0.34,40.4,1.27,46.921
"Polypropylenes; Lactic Acid; Blending",TC.69,22,0.09,-65.6,1.16,95.649
"Transgendered Persons; Female Homosexuality; Bisexuality",TC.580,22,0.21,13.2,1.13,74.9
"Breads; Starch; Glutens",TC.169,22,0.13,-66.2,1.06,91.299
"Hepatocellular Carcinoma; Liver; Neoplasms",TC.182,22,0.11,-25.1,1.75,86.011
"Adaptive Optics; Telescopes; Wavefronts",TC.710,22,0.33,-100.0,2.12,31.794
"Non-Small-Cell Lung Carcinoma; Lung Neoplasms; Patients",TC.124,22,0.08,494.8,2.74,95.582
"Quantum Chemistry; Density Functional Theory; Molecular Orbitals",TC.145,22,0.13,31.8,1.0,91.365
"Poverty; Inequality; Development",TC.1107,21,0.43,-8.9,1.74,31.66
"Omega-3 Fatty Acids; Docosahexaenoic Acids; Unsaturated Fatty Acids",TC.600,21,0.31,12.4,1.39,74.498
"Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms",TC.60,21,0.07,561.4,1.2,90.361
"Classification (Of Information); Learning Systems; Algorithms",TC.195,21,0.08,-36.4,1.07,88.487
"Language; Reading; Semantics",TC.88,21,0.09,452.2,2.28,89.491
"Aspirin; Inflammation; Cyclooxygenase 2",TC.618,21,0.39,420.8,0.93,65.797
"Liver Transplantation; Liver; Fibrosis",TC.144,21,0.12,178.9,1.26,81.526
"Ticks; Lyme Disease; Borrelia Burgdorferi",TC.269,21,0.18,69.3,2.11,75.368
"Glycosylation; Glycosides; Carbohydrates",TC.678,21,0.65,-76.1,0.69,47.256
"Solitons; Waves; Nonlinear Equations",TC.235,21,0.15,-52.3,1.37,72.49
"Breast Feeding; Mothers; Infant",TC.552,20,0.21,47.6,0.88,64.458
"Ionization; Cross Sections; Ions",TC.237,20,0.27,121.8,0.37,48.26
"Folic Acid; Homocysteine; Vitamin B 12",TC.378,20,0.23,459.3,1.4,72.825
"Hydrates (Gas); Hydration; Methane",TC.1103,20,0.41,116.2,1.43,60.977
"Graphene; Carbon Nanotubes; Nanotubes",TC.22,20,0.03,-12.9,2.35,99.866
"Transforming Growth Factor Beta; Fibrosis; Neoplasms",TC.904,20,0.35,-38.5,1.55,65.395
"Suicide; Suicidal Ideation; Wounds And Injuries",TC.531,20,0.21,-59.9,1.2,73.829
"Artificial Respiration; Adult Respiratory Distress Syndrome; Noninvasive Ventilation",TC.382,20,0.2,32.0,0.87,71.218
"Transplants; Tissue Donors; Kidney Transplantation",TC.98,20,0.1,3.4,2.31,83.333
"Planning; Governance; Community",TC.577,20,0.24,90.8,2.82,60.643
"Control; Controllers; Linear Matrix Inequalities",TC.9,20,0.04,136.7,0.45,96.921
"Medieval; Manuscripts; Old English",TC.365,20,0.28,-58.3,0.58,2.544
"Uric Acid; Gout; Hyperuricemia",TC.1000,19,0.34,-17.2,1.98,56.292
"Oceans; Lakes; Dissolved Organic Matter",TC.52,19,0.08,-32.4,3.88,95.984
"First World War; Great War; Fascism",TC.715,19,0.28,46.5,1.27,8.099
"Proteomics; Mass Spectrometry; Proteins",TC.227,19,0.12,-74.0,1.03,92.503
"Genome; Neoplasms; Genes",TC.436,19,0.13,-36.1,1.36,94.043
"Lipases; Biocatalysts; Biocatalysis",TC.323,19,0.19,39.8,1.5,87.082
"Robots; Robotics; Human Robot Interaction",TC.591,19,0.16,-78.5,0.84,67.001
"Hydroxyapatite; Calcium Phosphate; Scaffolds",TC.247,19,0.11,23.4,1.46,93.507
"Banach Space; C*-Algebra; Algebra",TC.455,19,0.26,31.9,0.59,16.934
"Forgiveness; Communication; Students",TC.768,19,0.33,-5.5,1.83,44.913
"Humor; Conversation Analysis; Politeness",TC.530,18,0.18,163.6,2.29,47.858
"Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells",TC.163,18,0.06,-,1.56,97.657
"Fires; Forests; Wildfires",TC.278,18,0.17,292.1,1.27,77.778
"Cricetulus; CHO Cells; Ovary",TC.1124,18,0.48,6.2,1.14,36.212
"Earthworms; Collembola; Soil Fauna",TC.1050,18,0.54,-67.3,2.36,44.511
"Remote Sensing; Image Classification; Satellite Imagery",TC.153,18,0.06,18.0,1.6,95.114
"Macroinvertebrates; Streams; Rivers",TC.430,18,0.28,33.7,0.9,62.249
"Plasmons; Metamaterials; Surface Plasmon Resonance",TC.47,18,0.03,-74.4,1.61,99.531
"Iron; Anemia; Erythropoietin",TC.238,18,0.13,-,2.1,83.133
"Beckett; Modernism; Poetry",TC.889,17,0.28,299.0,0.24,3.481
"Aortic Valve; Mitral Valve; Aortic Valve Stenosis",TC.243,17,0.09,-9.5,0.98,86.814
"Alcohols; Reward; Cocaine",TC.132,17,0.1,1.1,1.8,92.771
"Electrocardiography; Heart; Monitoring",TC.792,17,0.2,213.8,2.13,61.78
"Health; Delivery Of Health Care; Women",TC.424,17,0.12,87.4,0.99,76.908
"Mammaplasty; Free Tissue Flaps; Perforator Flap",TC.321,17,0.13,642.3,0.99,62.651
"Prime; Integer; Conjecture",TC.291,17,0.15,33.4,0.37,24.565
"Tsunamis; Earthquakes; Geophysics",TC.748,17,0.28,-19.9,1.62,59.438
"Martin Heidegger; Nietzsche; Phenomenology",TC.546,17,0.15,105.2,0.4,22.222
"Ecosystem Services; Willingness To Pay; Valuation",TC.955,16,0.25,-,7.0,76.64
"Syndrome; Intellectual Disability; Genes",TC.441,16,0.21,484.0,1.42,55.823
"Chromatin; Histones; Epigenomics",TC.201,16,0.08,153.6,1.25,96.653
"Rivers; Fish; Streams",TC.149,16,0.11,-100.0,0.63,82.53
"Membranes; Desalination; Ultrafiltration",TC.223,16,0.08,-42.3,1.05,97.925
"Systemic Lupus Erythematosus; Systemic Scleroderma; Patients",TC.162,16,0.1,143.3,7.54,84.003
"Construction; Construction Industry; Project Management",TC.295,16,0.1,65.4,2.27,85.007
"Teachers; Language; Student",TC.265,16,0.08,-23.0,0.68,73.36
"Database Systems; Ontology; Query Processing",TC.143,16,0.06,-51.7,1.13,86.881
"Neoplasms; Proteins; Lipoylation",TC.1253,16,0.57,-100.0,1.03,47.456
"Brain-Derived Neurotrophic Factor; Neurogenesis; Neurons",TC.161,16,0.11,-47.9,0.81,89.692
"Human Influenza; Orthomyxoviridae; Influenza Vaccines",TC.147,16,0.07,137.0,1.61,91.432
"Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest",TC.496,16,0.16,91.8,1.28,70.884
"Helicobacter Pylori; Gastroesophageal Reflux; Helicobacter Infections",TC.90,16,0.08,629.6,2.22,85.944
"Polysaccharides; Glycosylation; Galectin 3",TC.462,16,0.18,-44.1,1.25,85.341
"Percutaneous Coronary Intervention; Patients; Myocardial Infarction",TC.53,16,0.05,25.1,0.71,93.106
"Spinal Cord Injuries; Wheelchairs; Rehabilitation",TC.841,15,0.24,115.3,1.07,52.677
"Smoking; Tobacco Products; Smoking Cessation",TC.205,15,0.08,138.7,1.45,89.826
"Manifold; Curvature; Metric",TC.158,15,0.07,-17.7,1.1,63.788
"Soviet; Holocaust; Russia",TC.469,15,0.14,-23.5,0.67,13.32
"Radiology; Physicians; Patients",TC.829,15,0.25,477.7,0.84,38.956
"Neoplasms; Sarcoma; Bone And Bones",TC.193,15,0.09,-75.5,0.51,68.742
"Vehicles; Accident Prevention; Highway Accidents",TC.315,15,0.1,-61.5,1.05,73.695
"Pharmacists; Pharmaceutical Preparations; Pharmacy",TC.199,15,0.08,76.9,1.0,79.183
"Rivers; Scour; Sediment Transport",TC.468,15,0.16,-100.0,2.33,67.671
"Sports; Athletes; Football",TC.567,15,0.15,66.3,0.66,52.945
"Earthquakes; Seismology; Seismic Response",TC.226,15,0.08,-50.6,0.99,79.786
"Glaciers; Holocene; Glacial Geology",TC.103,15,0.09,-28.9,1.32,91.098
"Proteins; Membranes; Endocytosis",TC.498,15,0.2,74.5,0.59,78.246
"Psychotherapy; Counseling; Psychology",TC.311,15,0.16,-0.1,1.12,53.949
"Birds; Nests; Seabirds",TC.41,15,0.07,-6.4,0.65,89.759
"Railroads; Rails; Railroad Transportation",TC.606,15,0.16,-,0.61,51.606
"Fatigue Of Materials; Fatigue Testing; Fatigue Crack Propagation",TC.344,15,0.13,-79.7,2.15,64.993
"Agents; Multi Agent Systems; Models",TC.521,15,0.2,-73.9,0.57,39.224
"Renal Cell Carcinoma; Nephrectomy; Neoplasms",TC.341,15,0.12,-,0.83,70.147
"Taste; Odors; Smell",TC.594,15,0.27,29.3,1.3,64.123
"Identity; Polynomial; Generating Function",TC.699,15,0.22,-75.4,1.69,19.88
"Melanoma; Skin Neoplasms; Neoplasms",TC.233,15,0.09,-40.0,2.22,80.924
"Students; Education; Teaching",TC.542,14,0.11,343.1,0.98,74.833
"Neuroendocrine Tumors; Neoplasms; Neuroendocrine Carcinoma",TC.690,14,0.22,-12.4,1.09,63.186
"MEMS; Gyroscopes; Resonators",TC.246,14,0.09,112.4,0.51,78.983
"Behavior; Psychology; Learning",TC.859,14,0.42,40.8,0.49,23.427
"Operator; Composition Operator; Toeplitz Operator",TC.583,14,0.24,-52.7,0.73,8.568
"Rubber; Elastomers; Butadiene",TC.634,14,0.22,47.6,1.39,63.722
"Matrix; Matrix Algebra; Matrix Equation",TC.783,14,0.26,15.9,0.85,21.553
"Schools; Students; Disability",TC.394,14,0.15,66.6,1.23,51.272
"Myasthenia Gravis; Thymoma; Encephalitis",TC.810,14,0.22,-10.1,1.4,51.205
"Cryptography; Authentication; Data Privacy",TC.84,14,0.03,-0.3,16.87,93.24
"Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters",TC.283,14,0.08,224.1,1.24,83.936
"Scheduling; Algorithms; Optimization",TC.192,14,0.08,-82.1,1.02,83.199
"Occupational Therapy; Students; Physical Therapists",TC.902,14,0.31,108.2,1.24,34.605
"Tree Ring; Trees; Growth Rings",TC.370,14,0.15,56.5,1.77,85.676
"Inflammasomes; Inflammation; Toll-Like Receptor 4",TC.551,14,0.13,80.4,0.79,86.948
"Sports; Students; Athletes",TC.443,14,0.12,-58.3,3.3,73.293
"Foot-And-Mouth Disease Virus; Bovine Viral Diarrhea Viruses; Swine",TC.1217,14,0.42,-4.8,2.19,35.408
"Microsatellite Repeats; Breeds; Swine",TC.1005,14,0.43,-7.2,1.73,31.258
"Rotavirus; Norovirus; Coronavirus",TC.403,14,0.13,291.2,1.61,81.66
"Delivery Of Health Care; Patients; Hospitals",TC.160,14,0.07,-100.0,1.29,86.078
