"Hepatocellular Carcinoma; Liver; Neoplasms",TC.182,64,0.33,-25.1,2.06,86.011
"Metagenome; Probiotics; Bacteria",TC.215,63,0.27,187.2,3.38,98.661
"Morals; Research; Behavior",TC.267,62,0.34,-3.6,1.76,88.019
"Malnutrition; Enteral Nutrition; Patients",TC.313,62,0.58,14.9,1.72,71.285
"Abdominal Aortic Aneurysm; Aneurysm; Dissection",TC.287,62,0.46,66.5,0.89,60.843
"Wounds And Injuries; Pressure Ulcer; Bandages",TC.372,61,0.58,-37.5,1.81,66.667
"Criminals; Violence; Mental Health",TC.388,60,0.61,22.4,1.13,63.32
"Electricity; Energy; Economics",TC.81,60,0.17,-10.3,2.44,98.594
"Chronic Renal Insufficiency; Renal Dialysis; Dialysis",TC.221,59,0.38,98.3,1.33,81.995
"Eye; Glaucoma; Cataract",TC.19,59,0.17,-34.1,2.02,90.83
"Pancreatic Neoplasms; Pancreatitis; Patients",TC.51,57,0.2,-48.4,2.67,89.893
"Transplants; Tissue Donors; Kidney Transplantation",TC.98,57,0.28,88.0,1.22,83.333
"Migration; Migrant; Immigrant",TC.419,56,0.45,73.3,1.66,59.572
"Arthroplasty; Hip; Knee",TC.123,54,0.21,8.2,1.28,87.349
"Proteomics; Mass Spectrometry; Proteins",TC.227,54,0.33,2290.6,1.64,92.503
"Nursing Homes; Long-Term Care; Caregivers",TC.482,53,0.63,145.4,2.21,57.095
"Constipation; Irritable Bowel Syndrome; Patients",TC.324,53,0.54,277.1,1.38,73.494
"Education; Wages; Inequality",TC.657,53,0.63,10.7,1.86,59.973
"Cells; Neoplasms; Hydrogels",TC.166,52,0.23,7.0,1.35,97.055
"Exercise; Athletes; Muscles",TC.100,52,0.19,47.8,1.68,92.369
"Vascular Stiffness; Pulse Wave Analysis; Blood Pressure",TC.874,52,0.71,70.0,1.71,58.568
"Uterine Cervical Neoplasms; Papillomavirus Infections; Women",TC.189,52,0.29,-14.2,1.77,83.802
"Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells",TC.163,50,0.16,-13.3,1.24,97.657
"Vasculitis; Mucocutaneous Lymph Node Syndrome; Giant Cell Arteritis",TC.539,50,0.64,22.7,1.9,48.394
"Prostatic Neoplasms; Prostate; Prostatectomy",TC.141,49,0.21,75.4,3.17,94.779
"Vitamin D; Vitamin D Deficiency; Parathyroid Hormone",TC.187,49,0.25,41.5,1.85,89.625
"Alcohols; Reward; Cocaine",TC.132,48,0.28,-29.2,1.36,92.771
"Spermatozoa; Semen; Oocytes",TC.94,47,0.27,-11.8,1.87,84.337
"Pharmacists; Pharmaceutical Preparations; Pharmacy",TC.199,47,0.24,-41.0,1.17,79.183
"Advanced Glycosylation End Products; HMGB1 Protein; Pyruvaldehyde",TC.736,47,0.7,-23.7,2.13,71.084
"Cannabinoids; Cannabis; Endocannabinoids",TC.318,46,0.37,-14.3,2.58,88.42
"Serotonin; Depression; Serotonin Plasma Membrane Transport Proteins",TC.357,46,0.72,63.8,0.87,69.545
"Renin-Angiotensin System; Peptidyl-Dipeptidase A; Angiotensins",TC.481,45,0.9,-4.0,1.95,53.012
"Estimator; Models; Variable Selection",TC.74,45,0.15,187.9,0.76,83.601
"DNA Repair; DNA Damage; Neoplasms",TC.104,44,0.23,-58.9,2.14,93.574
"Ankle; Foot; Diabetic Foot",TC.319,44,0.33,-6.1,2.02,66.801
"Myasthenia Gravis; Thymoma; Encephalitis",TC.810,44,0.7,-60.0,1.75,51.205
"Corporate Social Responsibility; Corporate Governance; Firms",TC.56,43,0.14,-8.2,1.47,92.905
"Women; Cesarean Section; Parturition",TC.397,43,0.36,35.2,2.05,67.202
"Anoxia; Neoplasms; Hypoxia-Inducible Factor 1",TC.1153,43,1.07,3.1,1.78,60.375
"Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma",TC.264,43,0.3,8.4,1.4,76.841
"Syndrome; Intellectual Disability; Genes",TC.441,42,0.54,-12.4,2.05,55.823
"Party; Election; Voter",TC.172,42,0.18,-29.1,1.15,78.179
"Omega-3 Fatty Acids; Docosahexaenoic Acids; Unsaturated Fatty Acids",TC.600,42,0.61,40.5,1.39,74.498
"Brain-Derived Neurotrophic Factor; Neurogenesis; Neurons",TC.161,42,0.28,-47.9,1.25,89.692
"Lymphoma; Diffuse Large B-Cell Lymphoma; Patients",TC.62,42,0.16,95.5,1.94,90.428
"Hydroxyapatite; Calcium Phosphate; Scaffolds",TC.247,42,0.24,-,1.54,93.507
"Heart-Assist Devices; Extracorporeal Membrane Oxygenation; Patients",TC.739,42,0.53,150.2,1.67,66.198
"Aortic Valve; Mitral Valve; Aortic Valve Stenosis",TC.243,41,0.21,-39.7,1.21,86.814
"Genome; Neoplasms; Genes",TC.436,41,0.29,-8.7,3.96,94.043
"Blood; Blood Transfusion; Patients",TC.272,41,0.33,-14.3,3.04,74.297
"Language; Reading; Semantics",TC.88,41,0.17,68.7,1.45,89.491
"Peripheral Arterial Disease; Ischemia; Extremities",TC.623,40,0.64,20.2,1.13,43.44
"Multiple Sclerosis; Patients; Neuromyelitis Optica",TC.304,40,0.27,-10.0,1.2,87.952
"Sepsis; Acute Kidney Injury; Patients",TC.251,40,0.22,95.4,2.3,88.153
"Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes",TC.592,39,0.39,110.7,4.32,84.203
"Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma",TC.134,39,0.18,54.4,1.5,92.436
"Melanoma; Skin Neoplasms; Neoplasms",TC.233,39,0.23,1.2,1.74,80.924
"Helicobacter Pylori; Gastroesophageal Reflux; Helicobacter Infections",TC.90,39,0.21,45.9,2.02,85.944
"Coronary Artery Disease; Patients; Echocardiography",TC.268,38,0.3,-9.9,1.35,76.372
"Muscles; Duchenne Muscular Dystrophy; Skeletal Muscle",TC.385,38,0.39,61.6,1.57,80.589
"Knee; Osteoarthritis; Cartilage",TC.120,37,0.14,-44.8,2.03,91.566
"Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis",TC.72,37,0.13,110.2,1.12,91.232
"Research; Clinical Trials As Topic; Patients",TC.463,37,0.36,111.2,1.03,62.048
"Infertility; Twins; Assisted Reproductive Techniques",TC.625,37,0.51,72.8,1.51,52.142
"Vasodilation; Endothelium; Dilatation",TC.574,37,0.95,68.0,1.01,40.361
"Artificial Intelligence; Algorithms; Computers",TC.1151,37,0.72,61.2,1.08,33.266
"Glioma; Neoplasms; Glioblastoma",TC.222,37,0.21,-1.7,4.26,86.546
"Catheters; Renal Dialysis; Central Venous Catheters",TC.651,36,0.47,-34.5,0.83,43.307
"Cells; Drosophila; Neoplasms",TC.110,36,0.15,52.9,1.37,94.645
"Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters",TC.283,36,0.22,-43.3,1.12,83.936
"Sarcoidosis; Granuloma; Patients",TC.1112,36,1.08,-59.5,1.75,19.344
"Science; Risks; Nanotechnology",TC.550,35,0.37,-21.6,3.16,71.687
"Bile Acids And Salts; Autoimmune Hepatitis; Sclerosing Cholangitis",TC.729,34,0.65,60.9,1.56,60.308
"Systemic Lupus Erythematosus; Systemic Scleroderma; Patients",TC.162,33,0.2,46.0,1.92,84.003
"Blood Platelets; Thrombocytopenia; Platelet Count",TC.630,32,0.54,2.8,1.94,49.063
"Public Health; Residence Characteristics; Evaluation Studies As Topic",TC.745,31,0.48,-35.3,0.71,42.905
"Mammaplasty; Free Tissue Flaps; Perforator Flap",TC.321,31,0.24,-42.0,0.78,62.651
"Health; Socioeconomic Factors; Mortality",TC.537,31,0.31,-37.4,0.93,75.301
"Hepacivirus; Hepatitis B Virus; Hepatitis C",TC.58,31,0.11,-1.1,1.22,95.448
"WTO; Dispute Settlements; EU",TC.1096,31,0.89,-94.0,0.64,15.395
"Hernia; Herniorrhaphy; Laparoscopy",TC.395,31,0.29,72.1,2.45,56.158
"Nitric Oxide; Arginine; Nitric Oxide Synthase Type III",TC.449,30,0.47,43.1,1.68,70.013
"Allergens; Hypersensitivity; Atopic Dermatitis",TC.116,30,0.15,-7.1,1.6,90.629
"Health Literacy; Patients; Internet",TC.717,30,0.31,-3.1,3.24,69.612
"Industry; Research; Marketing",TC.36,30,0.08,-42.2,2.22,96.586
"Neutrophils; NADPH Oxidase; Reactive Oxygen Species",TC.1038,30,0.71,16.4,3.49,66.265
"Disasters; Floods; Risks",TC.438,30,0.19,96.7,1.11,83.467
"Folic Acid; Homocysteine; Vitamin B 12",TC.378,30,0.35,-4.1,1.33,72.825
"Mitochondria; Mitochondrial DNA; Mutation",TC.320,30,0.26,169.6,1.27,88.554
"Delirium; Anesthesia; Propofol",TC.190,29,0.19,136.0,1.34,80.79
"Matrix Metalloproteinases; Matrix Metalloproteinase 9; Metalloproteases",TC.900,29,0.6,81.5,1.35,53.815
"Uric Acid; Gout; Hyperuricemia",TC.1000,29,0.52,148.5,1.41,56.292
"Vertigo; Cerebellum; Dizziness",TC.453,29,0.4,345.0,2.74,58.768
"Mental Health; Homeless Persons; Mental Health Services",TC.499,29,0.39,21.7,1.13,53.28
"Patents; Copyright; Intellectual Property",TC.586,29,0.42,-55.0,0.52,28.715
"Iron; Anemia; Erythropoietin",TC.238,29,0.21,94.4,1.71,83.133
"Particulate Matter; Air Pollution; Air Pollutants",TC.431,29,0.24,35.0,1.06,89.09
"Alcohols; Ethanol; Alcohol Drinking",TC.433,28,0.41,-2.3,1.6,67.269
"Publications; Periodicals As Topic; Research",TC.275,28,0.14,-47.6,1.49,84.27
"Psychology; Well-Being; Happiness",TC.713,28,0.34,-87.9,1.19,65.663
"Sports; Students; Athletes",TC.443,27,0.23,-86.1,1.68,73.293
"Chemokine Receptors; Chemokines; Macrophage Migration-Inhibitory Factors",TC.1119,27,0.61,-1.6,1.8,58.3
"Mental Health; Psychiatry; Depression",TC.661,27,0.33,-43.1,2.51,61.847
"Learning; Students; Education",TC.557,27,0.3,162.4,1.43,50.937
"Genes; Gene Regulatory Networks; Gene Expression",TC.362,27,0.16,0.1,1.98,90.495
"Phosphoric Diester Hydrolases; Casein Kinase II; Cyclic AMP-Dependent Protein Kinases",TC.1105,27,0.89,28.4,2.13,47.39
"Shoulder; Rotator Cuff; Tendons",TC.241,27,0.14,-13.6,1.13,77.242
"Teacher; School; Education",TC.150,26,0.12,-8.9,1.25,74.967
"Chemical Sensors; Gas Detectors; Volatile Organic Compounds",TC.1062,26,0.45,34.8,2.36,71.821
"Hematopoietic Stem Cell Transplantation; Graft Vs Host Disease; Transplants",TC.307,26,0.29,100.8,1.52,69.411
"Women; Erectile Dysfunction; Testosterone",TC.194,26,0.19,-16.1,0.92,77.443
"Thyroid Neoplasms; Thyroid Gland; Thyroidectomy",TC.76,25,0.11,-53.6,1.09,89.357
"Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest",TC.496,25,0.25,2.7,3.53,70.884
"Housing; Neighborhood; Gentrification",TC.281,25,0.17,-21.8,2.18,74.565
"Sphingosine; Enzyme Replacement Therapy; Sphingolipids",TC.330,25,0.23,1.6,1.32,81.191
"Human Influenza; Orthomyxoviridae; Influenza Vaccines",TC.147,25,0.11,18.5,1.32,91.432
"Glycogen Storage Disease; Galactosemias; Galactose",TC.1367,24,1.53,62.1,1.25,14.056
"Calcium; Calcium Signaling; Ion Channels",TC.232,24,0.23,20.3,1.22,78.112
"Data Envelopment Analysis; Banks; Efficiency",TC.384,24,0.18,-16.8,2.21,79.25
"Algorithms; Computer Vision; Models",TC.0,23,0.02,89.9,1.05,99.465
"International Law; Human Rights; Responsibility",TC.363,23,0.18,-66.1,0.82,33.802
"Database Systems; Ontology; Query Processing",TC.143,23,0.08,-42.1,0.84,86.881
"Mitochondrial Genome; Transfer RNA; Genes",TC.650,23,0.29,179.5,1.35,69.143
"Quantitative Structure-Activity Relationship; Drug Discovery; Pharmaceutical Preparations",TC.387,22,0.2,21.2,1.95,78.313
"Vascular Endothelial Growth Factor A; Neoplasms; Endothelial Cells",TC.429,22,0.23,210.2,1.15,79.05
"Neoplasms; Sarcoma; Bone And Bones",TC.193,22,0.14,96.1,0.99,68.742
"Stomach Neoplasms; Esophageal Neoplasms; Gastrectomy",TC.309,22,0.15,166.6,2.11,75.904
"Multiple Myeloma; Amyloidosis; Patients",TC.415,22,0.22,-53.7,1.35,77.108
"Students; Learning; Teaching; Course",TC.684,22,0.36,-77.4,2.29,36.881
"Laboratories; Patients; Medicine",TC.789,22,0.34,218.3,1.89,49.264
"Contraception; Women; Contraceptive Agents",TC.409,22,0.24,98.8,0.95,60.776
"Morals; Bioethics; Humans",TC.733,21,0.34,236.3,0.9,39.157
"Polycystic Ovary Syndrome; Women; Oocytes",TC.253,21,0.17,79.4,2.3,77.711
"Spinal Cord Injuries; Wheelchairs; Rehabilitation",TC.841,21,0.34,101.0,1.53,52.677
"Toxicology; Pharmaceutical Preparations; Risk Assessment",TC.970,21,0.54,-16.2,1.93,53.882
"Rehabilitation; Depression; Patients",TC.601,21,0.31,15.5,1.56,59.304
"Tea; Polyphenols; Anthocyanins",TC.294,21,0.12,-57.5,1.36,94.11
"Exercise; Hot Temperature; Athletes",TC.756,21,0.37,38.2,1.26,56.894
"Health; Research; Income",TC.1068,21,0.33,410.2,14.99,60.71
"Bariatric Surgery; Gastric Bypass; Obesity",TC.865,21,0.25,-9.3,2.0,71.486
"Vaccination; Vaccines; Immunization",TC.367,21,0.21,8.5,0.84,70.482
"Pheochromocytoma; Paraganglioma; Hydrocortisone",TC.286,21,0.19,-66.3,1.46,69.344
"Robots; Robotics; Human Robot Interaction",TC.591,21,0.18,158.3,1.66,67.001
"Urinary Bladder Neoplasms; Cystectomy; Carcinoma",TC.417,21,0.22,-48.8,2.82,66.131
"Gambling; Internet; Students",TC.555,20,0.16,156.0,3.35,87.751
"Oxytocin; Hydrocortisone; Anxiety",TC.432,20,0.24,-67.6,1.46,82.664
"Polysaccharides; Glycosylation; Galectin 3",TC.462,20,0.22,-6.9,1.36,85.341
"Nicotinic Receptors; Nicotine; Cholinergic Agents",TC.840,20,0.55,-61.2,0.97,52.811
"Memory; Hippocampus; Learning",TC.412,20,0.24,183.9,1.47,80.12
"Inflammasomes; Inflammation; Toll-Like Receptor 4",TC.551,20,0.19,-54.9,1.91,86.948
"Sensors; Accelerometers; Smartphones",TC.880,20,0.2,64.9,1.15,69.813
"Pharmaceutical Preparations; Generic Drugs; Commerce",TC.924,20,0.34,-16.2,1.26,44.98
"Renal Cell Carcinoma; Nephrectomy; Neoplasms",TC.341,19,0.16,2.6,1.34,70.147
"Nanoparticles; Metal Nanoparticles; Nanostructures",TC.700,19,0.14,-,2.61,94.98
"Electroencephalography; Brain Computer Interface; Electrophysiology",TC.659,19,0.17,270.7,1.93,76.975
"Glutathione Transferase; Aromatic Polycyclic Hydrocarbons; Meta-Analysis As Topic",TC.563,19,0.46,-5.3,0.96,49.465
"Opioid Analgesics; Pain; Prescriptions",TC.510,19,0.2,150.8,1.78,78.916
"Adolescent; Pediatrics; Schools",TC.1224,19,0.53,84.2,1.12,39.558
"Intubation; Airway Management; Intratracheal Intubation",TC.470,19,0.22,-8.1,1.81,50.201
"Artificial Respiration; Adult Respiratory Distress Syndrome; Noninvasive Ventilation",TC.382,19,0.19,40.8,1.15,71.218
"Vehicles; Accident Prevention; Highway Accidents",TC.315,19,0.13,188.9,1.07,73.695
"Lymphedema; Breast Neoplasms; Chylothorax",TC.1024,19,0.43,-9.2,0.92,28.313
"Pregnancy; Depression; Postpartum Depression",TC.1028,19,0.4,26.7,2.14,57.631
"Huntington Disease; Myotonic Dystrophy; Spinocerebellar Ataxias",TC.794,19,0.31,0.5,0.7,65.73
"Emergencies; Patients; Hospitals",TC.675,19,0.23,66.6,0.65,57.965
"Oral Health; Periodontitis; Dental Caries",TC.125,19,0.09,-25.3,2.16,84.605
"Prenatal Diagnosis; Down Syndrome; First Pregnancy Trimester",TC.911,18,0.39,55.6,3.45,37.617
"Ticks; Lyme Disease; Borrelia Burgdorferi",TC.269,18,0.16,-80.7,0.54,75.368
"Graph In Graph Theory; Coloring; Graphic Methods",TC.262,18,0.11,189.5,0.77,59.505
"Law; Court; Human Rights",TC.757,18,0.3,-29.6,0.63,22.959
"Analgesia; Nerve Block; Bupivacaine",TC.305,18,0.15,70.2,1.9,64.324
"Ubiquitins; Endoplasmic Reticulum Stress; Proteasome Endopeptidase Complex",TC.687,18,0.19,26.4,1.09,83.869
"Autophagy; Sirolimus; Neoplasms",TC.627,18,0.13,-100.0,6.08,92.57
"Pulmonary Hypertension; Pulmonary Artery; Patients",TC.492,18,0.23,-40.7,1.83,66.064
"Electronic Health Records; Medical Informatics; Delivery Of Health Care",TC.346,17,0.13,584.1,1.24,71.419
"Polypropylenes; Lactic Acid; Blending",TC.69,17,0.07,-,1.0,95.649
"Anti-Inflammatory Agents; Pharmaceutical Preparations; Acetaminophen",TC.377,17,0.28,-,1.76,56.76
"Breast Feeding; Mothers; Infant",TC.552,17,0.18,-36.8,0.95,64.458
"Heart Diseases; Patients; Congenital Heart Defects",TC.266,17,0.11,2.6,0.96,64.726
"Students; Teacher; Learning",TC.337,17,0.12,-22.5,1.4,70.348
"Amyotrophic Lateral Sclerosis; Motor Neurons; Patients",TC.1021,17,0.29,63.6,1.86,78.514
"Metabolomics; Metabolome; Mass Spectrometry",TC.858,17,0.23,578.6,2.42,84.538
"Alleles; Nuclear Family; HLA Antigens",TC.1305,17,0.75,-32.9,0.85,17.47
"Offense; Police; Offender",TC.207,17,0.1,443.4,1.02,75.234
"Mesothelioma; Asbestos; Neoplasms",TC.682,17,0.33,38.2,0.96,54.351
"Breast Neoplasms; Early Detection Of Cancer; Women",TC.595,17,0.19,90.8,0.74,75.033
"Fatty Liver; Liver Diseases; Alcoholic Fatty Liver",TC.1042,17,0.25,-4.3,1.65,77.175
"Intelligence; Child; Psychology",TC.760,16,0.33,-58.1,0.93,43.909
"Optical Tomography; Photoacoustic Effect; Tomography",TC.398,16,0.11,11.4,1.42,80.455
"Behcet Syndrome; Uveitis; Patients",TC.1173,16,0.46,-100.0,1.38,26.372
"Semantics; Models; Recommender Systems",TC.37,16,0.03,213.2,0.85,96.319
"Reinforcement Learning; Robots; Artificial Intelligence",TC.988,16,0.31,-83.6,2.74,33.333
"Pesticides; Pesticide Residues; Solid Phase Extraction",TC.404,16,0.13,60.4,1.83,92.169
"Neuroendocrine Tumors; Neoplasms; Neuroendocrine Carcinoma",TC.690,16,0.25,338.0,2.45,63.186
"Ecosystem Services; Willingness To Pay; Valuation",TC.955,16,0.25,124.1,13.36,76.64
"Occupational Therapy; Students; Physical Therapists",TC.902,16,0.36,73.5,0.71,34.605
"Candida; Infection; Candida Albicans",TC.115,16,0.08,-30.2,3.11,85.207
"Liver Transplantation; Liver; Fibrosis",TC.144,15,0.08,178.9,1.06,81.526
"Air; Plan; Law",TC.1110,15,0.53,37.4,0.75,6.894
"Cystic Fibrosis; Cystic Fibrosis Transmembrane Conductance Regulator; Pseudomonas Aeruginosa",TC.641,15,0.23,-36.8,0.68,67.537
"Ischemia; Patients; Superior Mesenteric Artery",TC.1281,15,0.54,-3.2,2.35,6.493
"Poverty; Inequality; Development",TC.1107,15,0.3,-,1.17,31.66
"Hypertrophic Cardiomyopathy; Myosins; Cardiomyopathies",TC.554,15,0.25,61.1,2.59,60.576
"Refugee; Migration; Migrant",TC.1156,15,0.3,-29.9,1.5,30.79
"Court; Law; Supreme Court",TC.234,15,0.13,676.4,0.36,34.672
"Celiac Disease; Glutens; Gluten-Free Diet",TC.919,15,0.28,46.8,1.46,64.592
"Violence; Women; Child",TC.310,15,0.11,-48.3,1.3,78.782
"Allergic Contact Dermatitis; Hypersensitivity; Skin",TC.579,14,0.27,-65.6,1.26,44.043
"Pituitary Neoplasms; Growth Hormone; Acromegaly",TC.217,14,0.13,110.9,1.22,68.942
"Stilbenes; Sirtuin 1; Sirtuins",TC.983,14,0.18,-11.2,2.1,82.597
"Surveys; Data Collection; Interview",TC.1093,14,0.32,41.2,1.07,33.467
"Telemedicine; Technology; Patients",TC.851,14,0.23,97.6,1.17,50.535
"Attention Deficit Disorder With Hyperactivity; Child; Methylphenidate",TC.721,14,0.21,147.2,2.96,67.805
"Conflict; Peace; War",TC.489,14,0.13,-17.6,1.16,51.874
"Nurses; Nursing; Students",TC.212,14,0.09,1.6,1.36,68.273
"Law; Lawyer; Legal Education",TC.1020,14,0.43,-30.7,0.53,9.304
"Teachers; Language; Student",TC.265,14,0.07,2.6,1.67,73.36
"Malaria; Plasmodium Falciparum; Parasites",TC.180,14,0.08,-,1.19,89.424
"Patients; Psychiatry; Anxiety",TC.925,14,0.32,119.9,0.69,34.94
"Complement System Proteins; Mannose-Binding Lectin; Complement Activation",TC.933,14,0.39,-100.0,1.26,49.665
"Environmental Impact Assessment; Environmental Assessment; Strategic Environmental Assessment",TC.1267,14,0.38,129.2,1.47,36.412
