"Helicobacter Pylori; Gastroesophageal Reflux; Helicobacter Infections",TC.90,9,0.05,212.7,0.82,85.944
"Archives; Library; Collections",TC.1139,9,0.21,-,0.54,16.131
"Knowledge Management; Industry; Research",TC.325,9,0.08,-,1.07,67.47
"Industry; Information Systems; Research",TC.254,9,0.06,6.7,1.31,76.238
"Antioxidants; Rats; Silymarin",TC.540,9,0.1,-39.6,0.9,69.277
"Students; Medical Students; Education",TC.43,9,0.02,-23.3,0.54,91.901
"Forests; Landscapes; Plants",TC.151,9,0.04,219.2,1.03,94.712
"Students; Science; Learning",TC.230,9,0.05,59.2,3.33,70.75
"Eye; Glaucoma; Cataract",TC.19,8,0.02,-100.0,1.18,90.83
"Phosphines; Tribolium Castaneum; Coleoptera",TC.1199,8,0.31,-100.0,0.5,22.423
"Oral Health; Periodontitis; Dental Caries",TC.125,8,0.04,-100.0,1.59,84.605
"Mustard Gas; Chemical Warfare Agents; Decontamination",TC.1434,8,0.43,-35.6,0.8,26.573
"Water; Water Resources; Water Management",TC.527,8,0.08,-,1.2,79.585
"Humor; Conversation Analysis; Politeness",TC.530,8,0.08,-24.7,0.25,47.858
"Breast Feeding; Mothers; Infant",TC.552,8,0.08,-5.1,0.69,64.458
"Emigrants And Immigrants; Hispanic Americans; Acculturation",TC.646,8,0.09,-,2.04,61.513
"Operator; Composition Operator; Toeplitz Operator",TC.583,8,0.14,-,0.64,8.568
"Metagenome; Probiotics; Bacteria",TC.215,8,0.03,-68.1,1.86,98.661
"Chiroptera; Bat; Rodents",TC.296,8,0.1,103.0,1.52,59.036
"Vowels; Language; Dialect",TC.418,8,0.08,-100.0,0.44,35.274
"Volunteers; Nonprofit; Charity",TC.1034,7,0.14,-,0.95,32.731
"Ethylenes; Apples; Fruit",TC.308,7,0.07,-100.0,0.24,74.632
"Media; News; Journalism",TC.279,7,0.04,-100.0,2.0,81.593
"Soil; Biochar; Soil Organic Carbon",TC.35,7,0.02,205.2,0.96,98.059
"Birds; Nests; Seabirds",TC.41,7,0.03,-,0.74,89.759
"Schools; Students; Disability",TC.394,7,0.08,-44.5,0.85,51.272
"Criminals; Violence; Mental Health",TC.388,7,0.07,-,1.41,63.32
"Electronic Health Records; Medical Informatics; Delivery Of Health Care",TC.346,7,0.05,-,0.81,71.419
"Research; Meta-Analysis As Topic; Guidelines As Topic",TC.356,7,0.05,-,1.32,78.581
"Spirituality; Religion; Life",TC.576,7,0.09,-49.8,1.08,44.645
"Breast Neoplasms; Early Detection Of Cancer; Women",TC.595,7,0.08,90.8,0.72,75.033
"Breast Neoplasms; Patients; Mammography",TC.89,7,0.03,-1.8,0.66,90.897
"Tailings; Mines; Mining",TC.1082,7,0.17,-,0.71,38.086
"Infertility; Twins; Assisted Reproductive Techniques",TC.625,7,0.1,-80.3,0.68,52.142
"Wounds And Injuries; Patients; Emergencies",TC.380,7,0.07,32.2,0.63,51.339
"Disinfection; Coagulation; Potable Water",TC.575,7,0.1,178.7,0.99,74.766
"Syphilis; Chlamydia Trachomatis; Infection",TC.348,7,0.08,-,0.42,66.399
"Olea; Oils; Oils And Fats",TC.598,7,0.09,-57.1,1.41,77.644
"Traffic Control; Transportation; Models",TC.107,6,0.02,-,0.94,93.708
"Random Variables; Order Statistics; Distribution",TC.806,6,0.1,-100.0,0.18,25.033
"Diterpenes; Stevia; Euphorbia",TC.1219,6,0.18,-100.0,0.94,39.491
"Taxes; Tax Evasion; Tax Compliance",TC.920,6,0.12,-,1.45,28.916
"Microbial Fuel Cells; Anaerobic Digestion; Bioreactors",TC.65,6,0.02,-21.0,1.06,99.063
"Vaccination; Vaccines; Immunization",TC.367,6,0.06,-,0.85,70.482
"Heavy Metals; Soils; Cadmium",TC.214,6,0.04,-,0.39,90.161
"Fisheries; Sharks; Fish",TC.63,6,0.03,-,2.15,90.228
"Nematoda; Root-Knot Nematodes; Meloidogyne Incognita",TC.709,6,0.16,-100.0,0.37,40.629
"Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma",TC.134,6,0.03,-53.7,1.1,92.436
"Accident Prevention; Accidents; Safety Engineering",TC.638,6,0.08,-55.4,0.79,54.284
"Rutaceae; Carbazoles; Alkaloids",TC.1165,6,0.21,14.7,0.48,37.885
"Photocatalysis; Photocatalysts; Solar Cells",TC.8,6,0.01,-25.2,2.1,99.933
"Students; Teacher; Learning",TC.337,6,0.04,-,0.93,70.348
"Uterine Cervical Neoplasms; Papillomavirus Infections; Women",TC.189,6,0.03,-,1.12,83.802
"Family; Woman; Marriage",TC.500,6,0.08,-58.0,1.02,47.992
"Arabidopsis; Plants; Genes",TC.11,6,0.01,-14.2,0.99,98.862
"Viruses; Mosaic Viruses; Phytoplasma",TC.293,6,0.06,-,0.12,74.364
"Cryptosporidium; Giardia Lamblia; Parasites",TC.612,6,0.12,-,0.98,53.481
"Child; Adolescent; Schools",TC.99,6,0.02,21.0,0.52,93.307
"Suicide; Suicidal Ideation; Wounds And Injuries",TC.531,6,0.06,-19.8,2.62,73.829
"Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes",TC.592,5,0.05,-,1.7,84.203
"Research; Clinical Trials As Topic; Patients",TC.463,5,0.05,-100.0,0.34,62.048
"Housing; Neighborhood; Gentrification",TC.281,5,0.03,-,1.31,74.565
"Exercise; Athletes; Muscles",TC.100,5,0.02,-13.8,0.15,92.369
"Lymphoma; Diffuse Large B-Cell Lymphoma; Patients",TC.62,5,0.02,-2.2,0.43,90.428
"Neisseria Meningitidis; Meningococcal Vaccines; Siderophores",TC.1002,5,0.15,14.1,0.61,44.177
"Tree Ring; Trees; Growth Rings",TC.370,5,0.05,-,0.5,85.676
"Food; Consumers; Farmers",TC.437,5,0.04,82.3,1.57,73.628
"Refugee; Migration; Migrant",TC.1156,5,0.1,110.4,0.76,30.79
"Epilepsy; Seizures; Electroencephalography",TC.73,5,0.02,174.8,0.35,90.763
"Hypospadias; Urethra; Urethral Stricture",TC.1106,5,0.13,-66.2,0.03,10.643
"Museums; Art; Culture",TC.759,5,0.06,-,0.56,39.357
"Botswana; Rock Art; Southern Africa",TC.1190,5,0.18,-,0.21,14.926
"Toxoplasma; Toxoplasmosis; Neospora",TC.743,5,0.1,-,0.47,54.418
"Delivery Of Health Care; Needlestick Injuries; Infection",TC.906,5,0.11,236.6,0.36,29.384
"Beans; Fabaceae; Genotype",TC.1109,5,0.17,-,0.39,27.376
"Estimator; Models; Variable Selection",TC.74,5,0.02,-,0.18,83.601
"Arsenic; Arsenate; Iron Oxides",TC.569,5,0.06,-100.0,2.06,84.471
"Nursing Homes; Long-Term Care; Caregivers",TC.482,5,0.06,110.4,1.06,57.095
"Pesticides; Pesticide Residues; Solid Phase Extraction",TC.404,5,0.04,-,1.13,92.169
"Child; Geography; Research",TC.596,5,0.05,17.4,2.29,49.398
"Complement System Proteins; Mannose-Binding Lectin; Complement Activation",TC.933,5,0.14,10.6,0.67,49.665
"Insulin; Type 2 Diabetes Mellitus; Glucose",TC.46,5,0.01,-,0.78,97.724
"Radiology; Physicians; Patients",TC.829,5,0.08,-,0.16,38.956
"Systems Engineering; Design; Models",TC.631,5,0.07,-100.0,1.18,46.988
"Neutrons; Nuclear Reactors; Fuels",TC.519,5,0.05,-100.0,0.22,47.055
"Iron; Anemia; Erythropoietin",TC.238,5,0.04,-2.8,1.56,83.133
"Curcumin; Curcuma; Ginger",TC.1127,5,0.09,-,1.31,71.62
"Broiler Chickens; Laying Hens; Swine",TC.202,5,0.04,-100.0,0.11,71.151
"International Law; Human Rights; Responsibility",TC.363,5,0.04,-,1.07,33.802
"Archaeology; Maya; Mexico",TC.383,4,0.06,-,0.31,26.64
"Fossils; Cretaceous; Basin",TC.486,4,0.12,-10.1,0.08,35.007
"Fish; Brazil; Siluriformes",TC.730,4,0.08,-65.4,0.69,43.641
"Natural Fibers; Composite Materials; Mechanical Properties",TC.770,4,0.05,-,0.31,67.938
"Delivery Of Health Care; Patients; Hospitals",TC.160,4,0.02,-100.0,2.93,86.078
"Inductively Coupled Plasma Mass Spectrometry; Atomic Absorption Spectrometry; Inductively Coupled Plasma",TC.274,4,0.05,-,0.51,77.912
"Public Health; Residence Characteristics; Evaluation Studies As Topic",TC.745,4,0.06,-,0.85,42.905
"Peripheral Arterial Disease; Ischemia; Extremities",TC.623,4,0.06,-,0.63,43.44
"Metaphor; Dictionary; Language",TC.1174,4,0.08,-,0.25,20.013
"Neoplasms; Patients; Palliative Care",TC.77,4,0.01,-17.1,0.45,95.047
"Morals; Research; Behavior",TC.267,4,0.02,-100.0,5.01,88.019
"Gipsy; Muslim; Gender",TC.750,4,0.05,-,0.73,29.652
"Forgiveness; Communication; Students",TC.768,4,0.07,-,3.26,44.913
"China; Asia; Chinese",TC.495,4,0.04,-,1.77,42.503
"Eye; Optical Coherence Tomography; Macular Degeneration",TC.33,4,0.01,-,1.18,94.578
"Asteroids; Comets; Mars",TC.133,4,0.03,-,0.44,86.747
"Nanomagnetics; Magnetic Fluids; Nanoparticles",TC.680,4,0.04,-,0.52,88.22
"Diptera; Myiasis; Larva",TC.1195,4,0.14,-,0.33,40.428
"Asteraceae; Sesquiterpenes; Volatile Oils",TC.775,4,0.08,-100.0,0.3,52.744
"Urinary Bladder; Overactive Urinary Bladder; Women",TC.117,4,0.02,-,0.23,80.054
"Publications; Periodicals As Topic; Research",TC.275,4,0.02,-,0.05,84.27
"Teachers; Language; Student",TC.265,4,0.02,-100.0,0.44,73.36
"Supply Chains; Supply Chain Management; Industry",TC.146,4,0.02,-,2.3,95.382
"Dune; Wind Erosion; Sand",TC.1031,4,0.14,22.6,0.12,32.932
"Remote Sensing; Image Classification; Satellite Imagery",TC.153,4,0.01,-,0.25,95.114
"Clostridium Difficile; Clostridium Infections; Anthrax",TC.610,4,0.06,-,1.64,66.934
"Health; Disease Outbreaks; Diseases",TC.1345,4,0.1,-30.0,0.37,39.29
"Zinc; Copper; Hepatolenticular Degeneration",TC.608,4,0.08,-,0.06,54.752
"Stormwater; Storm Sewers; Rainwater",TC.876,4,0.06,-,0.63,67.403
"Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms",TC.60,4,0.01,-,0.23,90.361
"Sepsis; Acute Kidney Injury; Patients",TC.251,4,0.02,-,0.44,88.153
"Construction; Construction Industry; Project Management",TC.295,4,0.02,-,0.75,85.007
"Science; Risks; Nanotechnology",TC.550,4,0.04,-100.0,0.56,71.687
"Concretes; Compressive Strength; Cements",TC.68,4,0.01,-21.5,0.23,97.122
"Carnivores; Ungulates; Deer",TC.224,4,0.03,-100.0,0.89,81.124
"Macroinvertebrates; Streams; Rivers",TC.430,4,0.06,-,0.18,62.249
"Sustainability; Sustainable Development; Students",TC.879,4,0.06,-16.3,0.79,53.213
"Russia; Russian; Ukraine",TC.549,4,0.05,-,1.41,41.901
"Conflict Of Interest; Industry; Physicians",TC.942,4,0.08,-,1.14,40.228
"Enterovirus; Poliomyelitis; Myocarditis",TC.871,4,0.07,-,0.88,55.957
"Stomach Neoplasms; Esophageal Neoplasms; Gastrectomy",TC.309,4,0.03,-100.0,0.11,75.904
"Spine; Patients; Low Back Pain",TC.23,4,0.01,-18.5,1.37,93.039
"Aquifers; Groundwater Resources; Groundwater Flow",TC.282,4,0.03,-100.0,0.46,80.187
"Design; Human Computer Interaction; Augmented Reality",TC.231,3,0.01,-100.0,0.73,82.865
"Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters",TC.283,3,0.02,-100.0,1.17,83.936
"Anticoagulants; Patients; Venous Thromboembolism",TC.26,3,0.01,-,0.57,92.303
"Stroke; Gait; Rehabilitation",TC.48,3,0.01,-,3.41,96.787
"Women; Erectile Dysfunction; Testosterone",TC.194,3,0.02,-,1.28,77.443
"Catalysts; Zeolites; Hydrogenation",TC.7,3,0.01,-,0.2,99.732
"Silicon Carbide; Sintering; Ceramic Materials",TC.121,3,0.02,-,0.59,88.086
"Thyroid Neoplasms; Thyroid Gland; Thyroidectomy",TC.76,3,0.01,85.4,0.07,89.357
"Greenhouses; Tomatoes; Plants",TC.603,3,0.05,-100.0,0.23,52.41
"Gambling; Internet; Students",TC.555,3,0.02,-,1.56,87.751
"Bacillus Thuringiensis; Aphidoidea; Aphids",TC.129,3,0.02,-,0.8,82.396
"Smoking; Tobacco Products; Smoking Cessation",TC.205,3,0.02,-4.5,0.61,89.826
"Morus; Flavonoids; Antioxidants",TC.1017,3,0.07,-,2.21,45.248
"Governance; Government; Public Services",TC.611,3,0.04,-,0.82,54.685
"Rumen; Dairy Cows; Rumen Fermentation",TC.168,3,0.02,-,0.18,76.305
"Wheat; Triticum; Triticum Aestivum",TC.617,3,0.06,-,0.1,58.501
"Plants; Rhizosphere; Rhizobium",TC.488,3,0.03,-,0.31,83.4
"Identity; Polynomial; Generating Function",TC.699,3,0.04,-,0.27,19.88
"Colorectal Neoplasms; Rectal Neoplasms; Patients",TC.93,3,0.01,-100.0,0.19,92.035
"Sports; Athletes; Football",TC.567,3,0.03,-,1.9,52.945
"Volatile Oils; Antioxidants; Oils",TC.366,3,0.02,-100.0,0.17,85.542
"Electric Power Transmission Networks; Wind Power; Electric Power Distribution",TC.28,3,0.0,49.5,0.63,99.13
"Graphene; Carbon Nanotubes; Nanotubes",TC.22,3,0.0,-100.0,0.94,99.866
"Church; Theology; Vatican II",TC.960,3,0.05,-100.0,0.65,5.154
"Synthesis (Chemical); Derivatives; Pyridines",TC.67,3,0.01,-,0.71,92.704
"Melanesia; Anthropology; Australia",TC.645,3,0.05,-,0.86,26.439
"Radon; Radioisotopes; Radioactivity",TC.242,3,0.02,-100.0,0.43,72.959
"Fossils; Pleistocene; Paleolithic",TC.127,3,0.02,-,0.73,80.522
"Genome; Neoplasms; Genes",TC.436,3,0.02,-,0.71,94.043
"Hearing; Hearing Loss; Cochlear Implants",TC.66,3,0.01,5.1,0.21,87.483
"Sleep; Obstructive Sleep Apnea; Sleep Apnea Syndromes",TC.78,3,0.01,-16.2,1.04,95.783
"Industry; Six Sigma; Quality Management",TC.589,3,0.04,-,0.3,57.697
"Psychoanalysis; Psychotherapy; Patients",TC.289,3,0.03,-,2.11,25.77
"Electromagnetic Fields; Cellular Phone; Electromagnetic Radiation",TC.640,3,0.05,1.7,0.42,50.134
"Drying; Moisture Determination; Thermal Processing (Foods)",TC.405,3,0.03,-,0.72,79.853
"Wetlands; Desertification; Plateau",TC.674,3,0.05,-,0.42,46.854
"Research; Communication; Dance",TC.764,3,0.04,-,0.55,37.416
"Alcohols; Reward; Cocaine",TC.132,3,0.02,-,0.54,92.771
"Learning; Geriatrics; Students",TC.923,3,0.06,-5.4,0.89,33.4
"Telemedicine; Technology; Patients",TC.851,3,0.05,-100.0,0.57,50.535
"Fiction; Postcolonial; Introduction",TC.867,3,0.05,-,0.27,5.622
"Mental Health; Homeless Persons; Mental Health Services",TC.499,3,0.04,-5.4,7.09,53.28
"China; Fungi; Leaves",TC.704,3,0.07,-,0.61,47.189
"Whales; Dolphins; Seals",TC.516,3,0.04,-100.0,0.93,85.274
"Stochastic Differential Equations; Fractional Brownian Motion; Random Walk",TC.467,3,0.03,-,0.39,33.936
"Flame Retardants; Fires; Smoke",TC.578,3,0.03,-,2.32,71.954
"Cucurbitaceae; Cucurbitacins; Citrullus",TC.1379,3,0.13,-,0.13,20.683
"Pervasive Child Development Disorders; Autistic Disorder; Child",TC.139,3,0.01,-100.0,0.7,93.976
"Human Engineering; Ergonomics; Automation",TC.588,3,0.03,-,1.28,56.961
"Kaolinite; Clay Minerals; Nanotubes",TC.815,3,0.06,-,0.63,69.21
"Public Relations; Social Media; Industry",TC.969,3,0.05,-,0.9,47.523
"Mycotoxins; Aflatoxins; Ochratoxins",TC.457,3,0.04,-100.0,0.89,81.727
"Acids; Triterpenes; Oleanolic Acid",TC.765,3,0.04,-,2.07,64.056
"Vascular Stiffness; Pulse Wave Analysis; Blood Pressure",TC.874,3,0.04,-100.0,0.38,58.568
"Students; Education; Teaching",TC.542,3,0.02,-,0.46,74.833
"Mussels; Bivalvia; Oysters",TC.244,3,0.03,-50.7,0.36,75.636
"Oil Spills; Hazardous Materials Spills; Marine Pollution",TC.1361,3,0.14,-,1.71,13.253
"Muslims; Islamic Finance; Islamic Banking",TC.1290,3,0.08,-100.0,1.01,28.38
"Autopsy; Cause Of Death; Tomography",TC.1254,3,0.11,-,0.16,11.379
"Brick; Clay; Tile",TC.1347,3,0.12,-,1.12,21.419
"Pensions; Financial Literacy; Retirement",TC.1067,3,0.07,-10.3,0.32,25.301
"Mandibular Fractures; Orbital Fractures; Wounds And Injuries",TC.1176,3,0.09,-100.0,0.19,11.312
"Neutrons; Neutron Sources; Neutron Scattering",TC.1117,3,0.09,-100.0,0.37,19.009
"Fabaceae; Faboideae; Mimosoideae",TC.1462,3,0.21,-,0.23,5.422
"Testis; Spermatogenesis; Sertoli Cells",TC.976,3,0.1,-,1.44,38.621
"Bilirubin; Carbon Monoxide; Heme Oxygenase-1",TC.781,3,0.05,-,1.79,58.233
"Pigments; Painting; Bronze",TC.916,2,0.04,-,2.28,52.008
"Rhetoric; Feminist; Feminism",TC.791,2,0.03,-,0.47,21.084
"Apples; Cultivars; Trees",TC.472,2,0.03,-,1.99,44.846
"Piles; Soils; Geotechnical Engineering",TC.64,2,0.01,-,0.06,87.684
"Anionic Surfactants; Surface Active Agents; Detergents",TC.1372,2,0.12,-,0.37,20.884
"New Species; Brazil; Rubiaceae",TC.572,2,0.04,-100.0,0.75,34.806
"Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers",TC.61,2,0.0,-,0.19,99.598
"Macroalgae; Rhodophycota; Seaweed",TC.454,2,0.03,-,1.23,74.23
"Spinal Cord Injuries; Wheelchairs; Rehabilitation",TC.841,2,0.03,-,1.05,52.677
"Agaricales; Polysaccharides; Antioxidants",TC.639,2,0.02,-,0.0,76.171
"Folic Acid; Homocysteine; Vitamin B 12",TC.378,2,0.02,-100.0,0.1,72.825
"Baculoviridae; Entomopathogenic Nematodes; Nucleopolyhedrovirus",TC.679,2,0.05,-,3.7,41.098
"Streptomyces; Actinobacteria; Anti-Bacterial Agents",TC.543,2,0.03,4.5,0.85,76.707
"Biosensors; Electrodes; Voltammetry",TC.128,2,0.01,-,0.63,98.996
"Hepatocellular Carcinoma; Liver; Neoplasms",TC.182,2,0.01,-100.0,0.32,86.011
"Ticks; Lyme Disease; Borrelia Burgdorferi",TC.269,2,0.02,-,0.5,75.368
"Selenium; Selenoproteins; Sodium Selenite",TC.830,2,0.04,0.5,0.27,63.588
"Cataract; HSP90 Heat-Shock Proteins; Lenses",TC.484,2,0.03,-,0.96,65.596
"Nephrotic Syndrome; Podocytes; Proteinuria",TC.518,2,0.03,-100.0,0.0,57.564
"Microsatellite Repeats; Breeds; Swine",TC.1005,2,0.06,-,0.16,31.258
"Candida; Infection; Candida Albicans",TC.115,2,0.01,-6.9,0.97,85.207
"Malpractice; Physicians; Jurisprudence",TC.1243,2,0.07,-,2.29,10.241
"Indonesia; Malaysia; Thailand",TC.676,2,0.03,-,2.21,24.9
"Pharmaceutical Preparations; Generic Drugs; Commerce",TC.924,2,0.03,-,0.23,44.98
"Design; Human Computer Interaction; Websites",TC.742,2,0.03,-,2.3,54.15
"Dairy Cows; Cows; Mastitis",TC.136,2,0.01,-,1.49,80.857
"Anti-Inflammatory Agents; Pharmaceutical Preparations; Acetaminophen",TC.377,2,0.03,-100.0,0.16,56.76
"Synthetic Aperture Radar; Radar; Radar Imaging",TC.204,2,0.01,-100.0,0.08,81.794
"Coffee; Caffeine; Energy Drinks",TC.1192,2,0.05,-100.0,0.57,58.635
"Sausages; Meat; Pork",TC.349,2,0.02,-,0.16,74.096
"Erythrocytes; Contrast Media; Blood",TC.811,2,0.05,-,0.47,46.252
"Semantics; Models; Recommender Systems",TC.37,2,0.0,-,0.56,96.319
"Occupational Therapy; Students; Physical Therapists",TC.902,2,0.04,-,0.25,34.605
"Complementary Therapies; Homeopathy; Patients",TC.474,2,0.03,-100.0,2.77,52.276
"Leprosy; Mycobacterium Leprae; Lepromatous Leprosy",TC.1242,2,0.09,-8.2,0.65,10.71
"Adolescent; Pediatrics; Schools",TC.1224,2,0.06,-,0.0,39.558
"Care; Child; Child Welfare",TC.987,2,0.04,-,2.03,38.487
"Vietnam; Cold War; Vietnamese",TC.1145,2,0.05,-,0.37,7.028
"Alzheimer Disease; Dementia; Amyloid",TC.32,2,0.01,-,5.07,98.795
"Membranes; Desalination; Ultrafiltration",TC.223,2,0.01,-,1.13,97.925
"Celiac Disease; Glutens; Gluten-Free Diet",TC.919,2,0.04,-,1.18,64.592
"History; Spain; Business History",TC.705,2,0.03,-,0.91,24.297
"Vehicles; Accident Prevention; Highway Accidents",TC.315,2,0.01,-,0.0,73.695
"Weeds; Herbicides; Weed Control",TC.533,2,0.03,-,0.24,57.497
