"Oral Health; Periodontitis; Dental Caries",TC.125,123,0.48,43.2,2.74,84.605
"Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma",TC.134,121,0.45,-51.2,1.49,92.436
"Muscles; Duchenne Muscular Dystrophy; Skeletal Muscle",TC.385,121,1.02,-46.1,2.11,80.589
"Eye; Optical Coherence Tomography; Macular Degeneration",TC.33,119,0.26,-21.7,2.02,94.578
"Estimator; Models; Variable Selection",TC.74,116,0.31,-42.0,1.04,83.601
"Alzheimer Disease; Dementia; Amyloid",TC.32,114,0.23,-29.7,4.61,98.795
"Tooth; Bone And Bones; Dentin",TC.14,113,0.21,30.8,1.37,94.378
"HIV; HIV Infections; HIV-1",TC.17,113,0.22,-5.4,0.91,96.386
"T-Lymphocytes; Neoplasms; Immunotherapy",TC.12,111,0.17,10.4,4.4,99.665
"Non-Small-Cell Lung Carcinoma; Lung Neoplasms; Patients",TC.124,110,0.31,-33.9,1.98,95.582
"Spine; Patients; Low Back Pain",TC.23,110,0.21,-45.6,1.04,93.039
"Ultrasonics; Elasticity Imaging Techniques; Ultrasonic Imaging",TC.428,108,0.77,-16.7,1.4,75.837
"Language; Reading; Semantics",TC.88,106,0.35,-32.0,2.82,89.491
"Semantics; Models; Recommender Systems",TC.37,105,0.15,-45.8,2.05,96.319
"Rheumatoid Arthritis; Psoriasis; Patients",TC.130,103,0.37,37.6,4.0,91.165
"Eye; Glaucoma; Cataract",TC.19,102,0.24,45.7,1.15,90.83
"Optical Tomography; Photoacoustic Effect; Tomography",TC.398,101,0.57,26.2,0.84,80.455
"Prostatic Neoplasms; Prostate; Prostatectomy",TC.141,99,0.35,-18.7,1.91,94.779
"Hearing; Hearing Loss; Cochlear Implants",TC.66,99,0.34,19.1,0.93,87.483
"Data Storage Equipment; Program Processors; Applications",TC.92,98,0.29,-24.5,1.1,81.928
"Anti-Bacterial Agents; Infection; Methicillin-Resistant Staphylococcus Aureus",TC.16,97,0.17,-49.1,4.27,98.26
"Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers",TC.61,94,0.18,32.7,1.42,99.598
"Pervasive Child Development Disorders; Autistic Disorder; Child",TC.139,93,0.31,28.6,1.58,93.976
"Huntington Disease; Myotonic Dystrophy; Spinocerebellar Ataxias",TC.794,92,1.21,-47.6,1.78,65.73
"Brain Injuries; Wounds And Injuries; Patients",TC.258,92,0.44,-20.4,2.81,87.015
"Optical Design; Optical Systems; Aberrations",TC.1184,91,1.91,109.9,0.8,8.969
"Agents; Game Theory; Models",TC.173,90,0.33,-32.8,1.09,81.058
"Delivery Of Health Care; Patients; Hospitals",TC.160,90,0.35,54.7,1.48,86.078
"Calcium; Calcium Signaling; Ion Channels",TC.232,89,0.71,-24.8,0.98,78.112
"HIV-1; HIV; HIV Infections",TC.188,89,0.54,-33.2,1.86,88.755
"Plasmons; Metamaterials; Surface Plasmon Resonance",TC.47,87,0.13,28.1,1.71,99.531
"Prime; Integer; Conjecture",TC.291,85,0.62,11.1,0.97,24.565
"Sports; Students; Athletes",TC.443,85,0.57,-16.7,4.0,73.293
"Catalysis; Synthesis (Chemical); Catalysts",TC.4,84,0.12,16.2,2.15,99.799
"Colorectal Neoplasms; Rectal Neoplasms; Patients",TC.93,81,0.23,74.5,2.55,92.035
"Epilepsy; Seizures; Electroencephalography",TC.73,81,0.27,200.9,1.43,90.763
"Chronic Obstructive Pulmonary Disease; Asthma; Patients",TC.39,79,0.23,11.4,1.35,94.177
"Fiber Lasers; Fibers; Optical Fibers",TC.111,79,0.23,-50.3,0.84,88.353
"Sleep; Obstructive Sleep Apnea; Sleep Apnea Syndromes",TC.78,78,0.21,0.5,1.88,95.783
"Emotions; Anxiety; Depression",TC.167,78,0.25,-47.8,2.38,95.515
"Graphene; Carbon Nanotubes; Nanotubes",TC.22,78,0.08,85.1,2.3,99.866
"Arthroplasty; Hip; Knee",TC.123,77,0.24,41.6,1.11,87.349
"Photonic Crystals; Photonics; Waveguides",TC.203,76,0.31,168.3,1.26,86.345
"Obesity; Motor Activity; Child",TC.18,76,0.11,-29.1,5.79,99.197
"Particulate Matter; Air Pollution; Air Pollutants",TC.431,75,0.48,9.1,3.07,89.09
"Ligands; Ruthenium; Catalysts",TC.75,75,0.36,-56.5,1.83,97.791
"Pain; Neuralgia; Chronic Pain",TC.140,75,0.31,55.7,3.79,90.562
"Urinary Bladder Neoplasms; Cystectomy; Carcinoma",TC.417,73,0.64,-5.6,1.56,66.131
"Photocatalysis; Photocatalysts; Solar Cells",TC.8,73,0.07,-,4.69,99.933
"Zircon; Uranium-Lead Dating; Geochronology",TC.2,71,0.15,-47.0,2.21,96.854
"Smoking; Tobacco Products; Smoking Cessation",TC.205,71,0.31,43.2,1.69,89.826
"Glioma; Neoplasms; Glioblastoma",TC.222,70,0.32,8.1,1.12,86.546
"Cells; Neoplasms; Hydrogels",TC.166,70,0.26,-74.2,1.21,97.055
"Brain-Derived Neurotrophic Factor; Neurogenesis; Neurons",TC.161,70,0.38,-19.0,1.94,89.692
"Pregnancy; Pre-Eclampsia; Women",TC.85,69,0.23,-56.4,1.17,90.696
"Monetary Policy; Economic Growth; Exports",TC.21,69,0.13,337.3,1.15,90.094
"MicroRNAs; Long Untranslated RNA; Neoplasms",TC.219,68,0.12,16.0,3.72,99.398
"Violence; Women; Child",TC.310,67,0.37,-43.1,1.24,78.782
"Cells; Drosophila; Neoplasms",TC.110,66,0.23,59.2,1.04,94.645
"Shoulder; Rotator Cuff; Tendons",TC.241,64,0.27,-13.6,0.87,77.242
"Telemedicine; Technology; Patients",TC.851,61,0.82,7.8,1.81,50.535
"Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells",TC.163,60,0.16,1.2,2.21,97.657
"Premature Infant; Infant (Newborn); Neonatal Intensive Care Units",TC.299,59,0.38,159.8,2.55,77.309
"Wrist; Hand; Tendons",TC.566,59,0.68,-49.4,0.6,27.711
"Candida; Infection; Candida Albicans",TC.115,57,0.24,46.3,1.41,85.207
"Ultrashort Pulses; Laser Induced Breakdown Spectroscopy; Ultrafast Lasers",TC.435,56,0.43,30.0,1.07,76.104
"Ankle; Foot; Diabetic Foot",TC.319,56,0.35,-65.6,0.87,66.801
"DNA Repair; DNA Damage; Neoplasms",TC.104,55,0.24,146.8,1.59,93.574
"Cryptography; Authentication; Data Privacy",TC.84,55,0.11,99.4,4.29,93.24
"Wounds And Injuries; Patients; Emergencies",TC.380,55,0.43,32.2,1.45,51.339
"Chromatin; Histones; Epigenomics",TC.201,55,0.23,1.4,1.26,96.653
"Secondary Batteries; Electric Batteries; Lithium Alloys",TC.30,54,0.06,-12.6,2.14,100.0
"Allergens; Hypersensitivity; Atopic Dermatitis",TC.116,54,0.23,395.5,5.87,90.629
"Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents",TC.159,53,0.29,93.8,2.32,82.798
"Nursing Homes; Long-Term Care; Caregivers",TC.482,52,0.5,-12.3,0.75,57.095
"Mitochondria; Mitochondrial DNA; Mutation",TC.320,52,0.37,-34.6,3.01,88.554
"Magnetic Resonance Imaging; Brain; Diffusion",TC.181,51,0.19,-1.6,2.09,93.373
"Research; Clinical Trials As Topic; Patients",TC.463,51,0.41,0.6,0.86,62.048
"Percutaneous Coronary Intervention; Patients; Myocardial Infarction",TC.53,50,0.13,66.8,0.96,93.106
"Vitamin D; Vitamin D Deficiency; Parathyroid Hormone",TC.187,50,0.21,-46.6,2.01,89.625
"Phosphotransferases; Cells; Neoplasms",TC.966,49,0.92,-62.8,1.41,59.237
"Liver Transplantation; Liver; Fibrosis",TC.144,49,0.23,-48.3,2.01,81.526
"Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms",TC.60,49,0.14,65.3,0.62,90.361
"Polychlorinated Biphenyls; Organic Pollutants; Halogenated Diphenyl Ethers",TC.209,48,0.25,49.5,1.09,94.311
"Helicobacter Pylori; Gastroesophageal Reflux; Helicobacter Infections",TC.90,48,0.21,-70.2,2.53,85.944
"Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster",TC.225,47,0.34,-48.8,2.17,72.557
"Chronic Renal Insufficiency; Renal Dialysis; Dialysis",TC.221,47,0.25,123.1,1.57,81.995
"Blood; Blood Transfusion; Patients",TC.272,47,0.31,37.1,2.25,74.297
"Heart-Assist Devices; Extracorporeal Membrane Oxygenation; Patients",TC.739,46,0.47,176.0,0.88,66.198
"Research; Meta-Analysis As Topic; Guidelines As Topic",TC.356,46,0.25,-51.2,0.99,78.581
"Multiple Sclerosis; Patients; Neuromyelitis Optica",TC.304,46,0.25,-10.0,3.37,87.952
"Depression; Bipolar Disorder; Major Depressive Disorder",TC.175,46,0.24,-23.3,1.56,88.688
"Women; Erectile Dysfunction; Testosterone",TC.194,45,0.28,4.8,1.58,77.443
"Breast Neoplasms; Patients; Mammography",TC.89,44,0.14,-29.8,4.03,90.897
"Hydrocephalus; Cerebrospinal Fluid; Patients",TC.416,44,0.43,63.5,3.31,45.515
"Patients; Percutaneous Nephrostomy; Kidney Calculi",TC.249,43,0.27,-32.6,1.04,61.379
"Drosophila; Drosophila Melanogaster; Genetic Selection",TC.459,43,0.42,-55.8,1.28,81.258
"Terahertz Waves; Terahertz Spectroscopy; Millimeter Waves",TC.701,43,0.43,76.9,0.96,54.083
"Ozonization; Degradation; Wastewater Treatment",TC.206,42,0.13,-44.6,2.61,98.728
"Stroke; Patients; Cerebral Hemorrhage",TC.138,41,0.15,-48.8,0.99,89.157
"Cadmium; Lead; Chromium",TC.373,41,0.47,-34.6,1.1,68.139
"Bacillus Thuringiensis; Aphidoidea; Aphids",TC.129,40,0.23,-39.6,1.71,82.396
"Party; Election; Voter",TC.172,40,0.13,-62.8,2.51,78.179
"Work; Personality; Psychology",TC.29,40,0.08,-51.9,2.39,96.452
"Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma",TC.264,40,0.23,-55.7,1.94,76.841
"Morals; Research; Behavior",TC.267,39,0.17,15.7,1.75,88.019
"Transgendered Persons; Female Homosexuality; Bisexuality",TC.580,39,0.28,-78.4,2.07,74.9
"Breast Feeding; Mothers; Infant",TC.552,39,0.32,89.7,1.82,64.458
"Algebra; Category; Module",TC.38,39,0.12,-6.2,0.66,56.56
"Mercury; Mercury (Element); Methylmercury",TC.835,39,0.62,1.8,1.04,65.863
"Pancreatic Neoplasms; Pancreatitis; Patients",TC.51,39,0.11,11.5,1.97,89.893
"Schizophrenia; Psychotic Disorders; Antipsychotic Agents",TC.80,39,0.14,-86.2,1.25,92.236
"Aquaporins; Epithelial Sodium Channels; Taurine",TC.347,39,0.49,-29.4,4.48,64.525
"Hepatocellular Carcinoma; Liver; Neoplasms",TC.182,38,0.16,508.8,1.3,86.011
"Lung; Surface-Active Agents; Pulmonary Alveolar Proteinosis",TC.1011,38,1.03,35.7,1.38,41.365
"Sarcopenia; Patients; Aged",TC.782,38,0.3,23.5,1.6,82.129
"Orthodontics; Malocclusion; Temporomandibular Joint",TC.236,38,0.22,497.9,0.87,63.989
"Insulin; Type 2 Diabetes Mellitus; Glucose",TC.46,38,0.08,-11.2,2.77,97.724
"Aerosols; Air Quality; Atmospheric Aerosols",TC.42,38,0.1,199.0,1.79,97.59
"Language; Sign; Hearing",TC.1179,37,0.91,-58.3,1.5,16.801
"Oxytocin; Hydrocortisone; Anxiety",TC.432,37,0.36,-56.8,2.25,82.664
"Opioid Analgesics; Pain; Prescriptions",TC.510,37,0.3,53.3,1.33,78.916
"Sphingosine; Enzyme Replacement Therapy; Sphingolipids",TC.330,37,0.29,-59.4,1.39,81.191
"Speech; Speech Recognition; Models",TC.156,37,0.13,-13.9,1.58,82.999
"Nuclei; Neutrons; Reaction",TC.83,36,0.19,-28.5,1.13,75.167
"Polycystic Ovary Syndrome; Women; Oocytes",TC.253,36,0.23,7.6,2.92,77.711
"Photonics; Optical Communication; Optical Fibers",TC.113,36,0.12,-30.5,0.98,79.518
"Hypertension; Blood Pressure; Patients",TC.157,35,0.18,336.7,2.64,82.932
"Hyponatremia; Sodium; Hyperkalemia",TC.1162,35,0.8,-1.1,5.08,32.664
"Fishes; Fish Diseases; Aquaculture",TC.487,35,0.38,-14.6,0.78,73.092
"Heart Diseases; Patients; Congenital Heart Defects",TC.266,35,0.2,79.6,1.92,64.726
"Rotavirus; Norovirus; Coronavirus",TC.403,35,0.26,-67.4,3.93,81.66
"Kant; Theory; Epistemic",TC.152,35,0.12,1.4,1.28,50.87
"Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters",TC.283,35,0.17,-5.5,1.68,83.936
"Sepsis; Acute Kidney Injury; Patients",TC.251,35,0.15,134.5,4.2,88.153
"Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis",TC.72,35,0.11,-18.1,2.0,91.232
"Neural Networks; Self Organizing Maps; Algorithms",TC.1022,35,0.88,43.9,1.1,23.025
"Knee; Osteoarthritis; Cartilage",TC.120,35,0.11,10.3,1.47,91.566
"Pharmacists; Pharmaceutical Preparations; Pharmacy",TC.199,34,0.14,-41.0,1.66,79.183
"Aortic Valve; Mitral Valve; Aortic Valve Stenosis",TC.243,34,0.14,-74.2,0.39,86.814
"Transplants; Tissue Donors; Kidney Transplantation",TC.98,34,0.14,55.1,0.64,83.333
"Melanoma; Skin Neoplasms; Neoplasms",TC.233,34,0.17,-10.0,2.14,80.924
"Astrocytes; Glutamic Acid; Brain",TC.986,34,0.69,30.3,3.87,68.809
"Detectors; High Energy Physics; Readout Systems",TC.560,33,0.34,48.1,6.96,45.716
"Quantum Chemistry; Potential Energy Surfaces; Reaction",TC.255,33,0.4,-40.8,1.83,72.021
"Delirium; Anesthesia; Propofol",TC.190,33,0.18,77.0,1.55,80.79
"Nanocrystals; Semiconductor Quantum Dots; Zinc Sulfide",TC.177,33,0.11,-28.0,1.61,97.456
"Cholesterol; Lipids; Atherosclerosis",TC.79,33,0.12,-46.9,1.12,94.444
"Design; Networks (Circuits); Field Programmable Gate Arrays (FPGA)",TC.148,32,0.14,-89.9,0.99,62.784
"Heme; Cytochrome P-450 Enzyme System; Hemoglobins",TC.691,32,0.73,65.8,2.12,58.969
"Microscopy; Microscopic Examination; Imaging Techniques",TC.602,32,0.26,-69.4,0.63,82.731
"Vowels; Language; Dialect",TC.418,32,0.28,-24.3,3.12,35.274
"Teacher; School; Education",TC.150,32,0.12,-59.5,1.34,74.967
"Research; Science; Periodicals As Topic",TC.932,32,0.37,61.2,2.25,73.427
"Semiconductor Quantum Dots; Semiconductor Quantum Wells; Gallium Arsenide",TC.59,32,0.15,48.3,1.03,86.412
"Renal Cell Carcinoma; Nephrectomy; Neoplasms",TC.341,32,0.22,-31.6,4.1,70.147
"Nurses; Nursing; Students",TC.212,32,0.17,52.5,1.29,68.273
"Forgiveness; Communication; Students",TC.768,31,0.46,-19.0,1.47,44.913
"Wireless Sensor Networks; Sensor Nodes; Routing Protocols",TC.27,31,0.04,-4.1,2.57,96.519
"Holography; Holograms; Computer Generated Holography",TC.335,31,0.2,33.5,0.47,68.072
"Adaptive Optics; Telescopes; Wavefronts",TC.710,31,0.37,-53.8,0.84,31.794
"Corporate Social Responsibility; Corporate Governance; Firms",TC.56,31,0.08,-73.8,1.93,92.905
"Hematopoietic Stem Cell Transplantation; Graft Vs Host Disease; Transplants",TC.307,30,0.27,-16.3,0.92,69.411
"Laser Damage; Fused Silica; High Power Lasers",TC.1004,30,0.62,206.2,0.83,23.226
"Gravitation; Black Holes (Astronomy); Models",TC.15,30,0.06,40.3,0.84,95.716
"Stroke; Gait; Rehabilitation",TC.48,30,0.06,289.8,1.06,96.787
"Breast Neoplasms; Early Detection Of Cancer; Women",TC.595,30,0.27,-68.2,1.36,75.033
"Uterine Cervical Neoplasms; Papillomavirus Infections; Women",TC.189,30,0.14,0.1,2.07,83.802
"Magnetic Anisotropy; Magnetization; Magnetism",TC.105,30,0.12,-33.8,1.03,93.44
"Magnetic Fields; Ionospheres; Sunspots",TC.31,29,0.1,-73.2,0.7,87.282
"Conflict; Peace; War",TC.489,29,0.22,92.3,1.41,51.874
"Memristors; MOSFET Devices; Data Storage Equipment",TC.131,29,0.1,143.6,5.38,90.295
"Dengue; Viruses; Dengue Virus",TC.170,29,0.1,-7.6,2.04,98.327
"Acoustic Waves; Musical Instruments; Computer Music",TC.664,29,0.27,143.2,2.77,40.897
"G-Protein-Coupled Receptors; Arrestins; Ligands",TC.615,28,0.44,-66.1,0.89,72.423
"X Ray Optics; Phase Contrast; Synchrotron Radiation",TC.746,28,0.36,-0.8,3.11,56.024
"PPAR Gamma; AMP-Activated Protein Kinases; Lipids",TC.434,28,0.26,157.3,1.58,80.723
"Mathematics; Students; Teacher",TC.391,28,0.18,780.4,1.7,65.529
"Gambling; Internet; Students",TC.555,28,0.17,-46.7,3.24,87.751
"Catheters; Renal Dialysis; Central Venous Catheters",TC.651,27,0.3,-67.2,1.34,43.307
"Autophagy; Sirolimus; Neoplasms",TC.627,27,0.16,-45.4,4.55,92.57
"Coronary Artery Disease; Patients; Echocardiography",TC.268,27,0.18,268.0,1.2,76.372
"Abdominal Aortic Aneurysm; Aneurysm; Dissection",TC.287,27,0.16,-20.1,0.72,60.843
"Contraception; Women; Contraceptive Agents",TC.409,27,0.25,-0.6,1.36,60.776
"Thyroid Neoplasms; Thyroid Gland; Thyroidectomy",TC.76,26,0.09,-44.4,1.29,89.357
"Color; Art; Esthetics",TC.1351,26,0.65,51.6,1.69,31.058
"Vaccination; Vaccines; Immunization",TC.367,26,0.21,4.1,2.21,70.482
"Fluorescence; Probes; Supramolecular Chemistry",TC.248,26,0.1,0.4,1.5,97.992
"Germ Cell And Embryonal Neoplasms; Testis; Testicular Neoplasms",TC.707,26,0.45,40.6,1.39,29.719
"Carpal Tunnel Syndrome; Median Nerve; Muscles",TC.694,26,0.37,-82.1,0.6,31.325
"Alcohols; Reward; Cocaine",TC.132,26,0.12,-24.2,2.02,92.771
"Literacy; Teacher; Student",TC.450,26,0.19,4.6,2.17,46.185
"Health; Costs And Cost Analysis; Neoplasms",TC.584,26,0.2,-56.9,5.72,72.892
"Systemic Lupus Erythematosus; Systemic Scleroderma; Patients",TC.162,26,0.13,192.0,0.85,84.003
"Electronic Health Records; Medical Informatics; Delivery Of Health Care",TC.346,26,0.17,-58.1,1.31,71.419
"Rehabilitation; Depression; Patients",TC.601,26,0.32,115.6,1.85,59.304
"Melatonin; Circadian Clocks; Circadian Rhythm",TC.396,26,0.27,-47.7,1.48,79.451
"Magnetoplasma; Tokamak Devices; Plasmas",TC.185,26,0.13,86.2,1.07,77.845
"Phase Matching; Optical Parametric Oscillators; Lithium",TC.632,26,0.49,692.5,0.95,33.601
"Pulmonary Hypertension; Pulmonary Artery; Patients",TC.492,26,0.27,-57.7,4.55,66.064
"Formicidae; Hymenoptera; Ant",TC.260,26,0.19,-60.1,2.27,82.329
"Analgesia; Nerve Block; Bupivacaine",TC.305,25,0.18,-39.2,1.06,64.324
"Urinary Bladder; Overactive Urinary Bladder; Women",TC.117,25,0.1,40.4,0.95,80.054
"Sampling; Functions; Signal Reconstruction",TC.952,25,0.4,363.5,2.38,27.912
"Pheochromocytoma; Paraganglioma; Hydrocortisone",TC.286,25,0.19,-42.2,0.75,69.344
"Measurements; Machine Tools; Errors",TC.686,25,0.27,130.6,0.88,35.475
"Genome; Neoplasms; Genes",TC.436,25,0.14,-25.4,1.62,94.043
"Women; Cesarean Section; Parturition",TC.397,25,0.17,-13.9,2.89,67.202
"Health Literacy; Patients; Internet",TC.717,25,0.2,-27.3,1.22,69.612
"Breast Neoplasms; Genetic Testing; Risk",TC.587,25,0.2,-17.5,1.76,80.991
"Aneurysm; Intracranial Aneurysm; Subarachnoid Hemorrhage",TC.288,25,0.15,30.7,1.36,63.855
"Costs; Internet; Competition",TC.564,24,0.27,-43.3,1.64,40.495
"Classification (Of Information); Learning Systems; Algorithms",TC.195,24,0.07,138.4,2.58,88.487
"Heart Failure; Patients; Brain Natriuretic Peptide",TC.300,24,0.16,-66.9,0.89,84.739
"Neoplasms; Sarcoma; Bone And Bones",TC.193,24,0.12,-87.7,0.92,68.742
"Radiology; Physicians; Patients",TC.829,23,0.31,60.5,0.86,38.956
"Stomach Neoplasms; Esophageal Neoplasms; Gastrectomy",TC.309,23,0.13,6.6,4.1,75.904
"Tretinoin; Vitamin A; Retinoids",TC.1170,23,0.9,-31.6,0.59,26.305
"Lenses; Microlenses; Refractive Index",TC.1099,23,0.6,-60.1,0.69,18.608
"DNA Methylation; Epigenomics; Neoplasms",TC.478,23,0.13,11.9,2.31,91.968
"Migraine Disorders; Headache; Patients",TC.392,23,0.23,2.1,3.5,64.391
"Artificial Respiration; Adult Respiratory Distress Syndrome; Noninvasive Ventilation",TC.382,23,0.19,-67.0,2.3,71.218
"Eating Disorders; Anorexia Nervosa; Body Image",TC.364,23,0.15,-9.9,2.21,86.145
"Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest",TC.496,22,0.18,64.4,3.46,70.884
"Genes; Gene Regulatory Networks; Gene Expression",TC.362,22,0.11,0.1,1.12,90.495
"Insulators; Quantum Dots; Spin",TC.186,22,0.1,-17.0,1.47,93.775
"Alcohols; Cannabis; Drinking",TC.174,22,0.11,27.3,1.35,84.94
"Neoplastic Stem Cells; Neoplasms; Breast Neoplasms",TC.860,22,0.21,-22.0,2.1,83.735
"Microtubules; Cilia; Phosphotransferases",TC.393,22,0.16,-37.3,1.92,85.074
"Students; Teaching; Education; E-Learning",TC.200,22,0.07,97.2,5.7,86.278
"Tibial Fractures; Bone And Bones; Tibia",TC.620,22,0.26,-47.5,0.87,36.546
"Photochemotherapy; Porphyrins; Photosensitizing Agents",TC.314,22,0.18,106.6,1.08,85.81
"Models; Risks; Finance",TC.54,21,0.05,31.0,2.7,90.027
"Cystic Fibrosis; Cystic Fibrosis Transmembrane Conductance Regulator; Pseudomonas Aeruginosa",TC.641,21,0.27,26.3,2.2,67.537
"Intubation; Airway Management; Intratracheal Intubation",TC.470,21,0.2,-31.0,1.53,50.201
"Nanoparticles; Metal Nanoparticles; Nanostructures",TC.700,21,0.12,-64.2,4.67,94.98
"Syndrome; Mutation; Hand",TC.1104,21,0.59,-29.7,1.14,14.592
"Cytology; Image Segmentation; Medical Imaging",TC.862,21,0.25,-21.3,3.48,78.046
"Methods; Test; Psychometrics",TC.962,21,0.32,101.7,3.44,39.424
"Clinical Trials As Topic; Therapeutics; Methods",TC.883,21,0.29,-22.7,0.98,55.89
"Health; Research; Income",TC.1068,21,0.28,155.1,65.17,60.71
"Anthracyclines; Doxorubicin; Neoplasms",TC.1260,21,0.62,-37.2,2.71,44.578
"Microfluidics; Fluidic Devices; Microchannels",TC.197,21,0.08,-35.0,0.7,95.917
"Solitons; Waves; Nonlinear Equations",TC.235,21,0.12,-,0.69,72.49
"Ising Model; Models; Lattices",TC.400,21,0.25,-,1.59,47.925
"Apoptosis; Cells; Neoplasms",TC.421,21,0.19,83.7,1.93,84.806
"Atomic Clocks; Rubidium; Frequency Standards",TC.590,21,0.22,-30.5,1.06,53.347
"Protein Kinase C; Protein Kinases; Phosphotransferases",TC.1309,20,0.99,-62.4,0.76,25.904
"Inequality; Boundedness; Morrey Space",TC.668,20,0.27,-54.2,0.71,16.198
"Clostridium Difficile; Clostridium Infections; Anthrax",TC.610,20,0.23,-73.0,10.11,66.934
"Criminals; Violence; Mental Health",TC.388,20,0.16,-71.6,0.64,63.32
"Hydroxyapatite; Calcium Phosphate; Scaffolds",TC.247,20,0.09,-,2.99,93.507
"Iron; Anemia; Erythropoietin",TC.238,20,0.12,45.8,0.94,83.133
"Radiotherapy; Radiation; Intensity-Modulated Radiotherapy",TC.322,20,0.12,-60.2,1.29,71.017
"Caenorhabditis Elegans; Caenorhabditis Elegans Proteins; Longevity",TC.1265,19,0.38,185.9,1.06,64.793
"Emergencies; Patients; Hospitals",TC.675,19,0.19,66.6,0.95,57.965
"Learning; Geriatrics; Students",TC.923,19,0.35,-5.4,0.9,33.4
"Testosterone; Face; Behavior",TC.928,19,0.27,367.2,1.53,59.17
"Vertigo; Cerebellum; Dizziness",TC.453,19,0.22,-34.1,1.16,58.768
"Bone And Bones; Bone Morphogenetic Protein 2; Heterotopic Ossification",TC.837,19,0.33,-42.4,2.01,53.079
"Nanopores; DNA; Nanofluidics",TC.1487,19,0.57,265.9,1.17,58.032
"Microglia; Brain; Alzheimer Disease",TC.1331,19,0.52,-6.8,2.87,66.734
"Health; Socioeconomic Factors; Mortality",TC.537,19,0.16,-56.2,3.12,75.301
"Publications; Periodicals As Topic; Research",TC.275,19,0.07,16.4,1.3,84.27
"Liquid Crystals; Nematic Liquid Crystals; Liquid Crystal Displays",TC.220,18,0.13,-47.3,0.57,81.325
"Psychology; Well-Being; Happiness",TC.713,18,0.18,-43.4,2.11,65.663
"Hepacivirus; Hepatitis B Virus; Hepatitis C",TC.58,18,0.05,31.9,3.41,95.448
"Industry; Research; Marketing",TC.36,18,0.04,-1.0,3.39,96.586
"Mental Health; Psychiatry; Depression",TC.661,18,0.19,-14.6,0.58,61.847
"Design; Human Computer Interaction; Augmented Reality",TC.231,18,0.06,-67.7,2.54,82.865
"Pituitary Neoplasms; Growth Hormone; Acromegaly",TC.217,18,0.14,-73.6,1.65,68.942
"Celiac Disease; Glutens; Gluten-Free Diet",TC.919,18,0.28,76.1,1.36,64.592
"Stilbenes; Sirtuin 1; Sirtuins",TC.983,18,0.18,-11.2,2.74,82.597
"Nausea; Vomiting; Antiemetics",TC.922,18,0.35,42.4,1.57,34.003
